Centroid,  Net_Area,   Net_Area,      Peak, FWHM,   FWHM,Reduced, ROI_Total,ROI, File,         ,     ,     , Nuclide, Photopeak_Energy, ROI_Lower_Energy, ROI_Upper_Energy, Color, User_Label, Continuum_Type, Skew_Type, Continuum_Coefficients, Skew_Coefficients
     keV,    Counts,Uncertainty,       CPS,  keV,Percent,Chi_Sqr,    Counts,ID#, Name, LiveTime, Date, Time,        ,              keV,              keV,              keV, (css),           ,               ,          ,                       ,                  
   30.62,   83367.9,  325.3    ,2.8509e+000, 0.29,  0.96%,   2.11,  246687.4,  1,  ,29242.418,22-May-2025,08:58:01,Ba133 (x-ray),30.62,29.6241,32.4487,#00b9ff,,Linear,NoSkew,29.6241 4662.932 -841.4152,
   30.97,  153376.5,  418.4    ,5.2450e+000, 0.30,  0.98%,   2.11,  246687.4,  2,  ,29242.418,22-May-2025,08:58:01,Ba133 (x-ray),30.97,29.6241,32.4487,#00b9ff,,Linear,NoSkew,29.6241 4662.932 -841.4152,
   34.96,   31419.5,  181.4    ,1.0744e+000, 0.33,  0.94%,   1.17,   42002.1,  3,  ,29242.418,22-May-2025,08:58:01,Ba133 (x-ray),34.99;34.92,33.7457,36.8374,#00b9ff,,Linear,NoSkew,33.7456 1527.361 -283.1529,
   35.83,    7139.1,  90.8     ,2.4414e-001, 0.35,  0.98%,   1.17,   42002.1,  4,  ,29242.418,22-May-2025,08:58:01,Ba133 (x-ray),35.82,33.7457,36.8374,#00b9ff,,Linear,NoSkew,33.7456 1527.361 -283.1529,
   53.17,    1099.2,  41.3     ,3.7588e-002, 0.39,  0.73%,   1.28,    2392.0,  5,  ,29242.418,22-May-2025,08:58:01,Ba133,53.16,52.117,54.2913,#00b9ff,,Linear,NoSkew,52.117 576.3302 -4.962691,
   80.96,    3926.5,  69.7     ,1.3427e-001, 0.46,  0.56%,   1.13,    4992.7,  7,  ,29242.418,22-May-2025,08:58:01,Ba133,81.00,79.9732,82.6687,#00b9ff,,Linear,NoSkew,79.9732 377.402 -3.407463,
