Centroid,  Net_Area,   Net_Area,, ,          ,     ,     , Nuclide, Photopeak_Energy,,
     keV,    Counts,Uncertainty,AccumulatedTime, RealTime,  LiveTime, Date, Time,        ,              keV,slowCounts, fastCounts, peakingTime, flatTopWidth, Gain
   30.62,   85192.3,  329.4    ,79431.259, 79497.280,72759.031,20-May-2025,15:22:20,Ba133 (x-ray),30.62,500000, 545873, 25.600000, 4.000000, 3.398
   30.97,  153269.3,  419.3    ,79431.259, 79497.280,72759.031,20-May-2025,15:22:20,Ba133 (x-ray),30.97,500000, 545873, 25.600000, 4.000000, 3.398
   34.96,   31355.9,  180.9    ,79431.259, 79497.280,72759.031,20-May-2025,15:22:20,Ba133 (x-ray),34.99;34.92,500000, 545873, 25.600000, 4.000000, 3.398
   35.82,    7283.5,  91.0     ,79431.259, 79497.280,72759.031,20-May-2025,15:22:20,Ba133 (x-ray),35.82,500000, 545873, 25.600000, 4.000000, 3.398
   53.15,    1103.4,  41.1     ,79431.259, 79497.280,72759.031,20-May-2025,15:22:20,Ba133,53.16,500000, 545873, 25.600000, 4.000000, 3.398
   80.97,    4035.4,  68.4     ,79431.259, 79497.280,72759.031,20-May-2025,15:22:20,Ba133,81.00,500000, 545873, 25.600000, 4.000000, 3.398
