Centroid,  Net_Area,   Net_Area,, ,          ,     ,     , Nuclide, Photopeak_Energy,,
     keV,    Counts,Uncertainty,AccumulatedTime, RealTime,  LiveTime, Date, Time,        ,              keV,slowCounts, fastCounts, peakingTime, flatTopWidth, Gain
   30.63,   82311.8,  322.5    ,3251.610, 3257.156,2931.652,15-May-2025,13:33:18,Ba133 (x-ray),30.62,500000, 554601, 25.600000, 4.000000, 3.398
   30.98,  151270.6,  415.3    ,3251.610, 3257.156,2931.652,15-May-2025,13:33:18,Ba133 (x-ray),30.97,500000, 554601, 25.600000, 4.000000, 3.398
   34.97,   30346.7,  177.4    ,3251.610, 3257.156,2931.652,15-May-2025,13:33:18,Ba133 (x-ray),34.99;34.92,500000, 554601, 25.600000, 4.000000, 3.398
   35.83,    7142.1,  89.1     ,3251.610, 3257.156,2931.652,15-May-2025,13:33:18,Ba133 (x-ray),35.82,500000, 554601, 25.600000, 4.000000, 3.398
   53.16,    1070.7,  40.6     ,3251.610, 3257.156,2931.652,15-May-2025,13:33:18,Ba133,53.16,500000, 554601, 25.600000, 4.000000, 3.398
   81.00,    3699.4,  66.3     ,3251.610, 3257.156,2931.652,15-May-2025,13:33:18,Ba133,81.00,500000, 554601, 25.600000, 4.000000, 3.398
