Centroid,  Net_Area,   Net_Area,, ,          ,     ,     , Nuclide, Photopeak_Energy,,
     keV,    Counts,Uncertainty,AccumulatedTime, RealTime,  LiveTime, Date, Time,        ,              keV,slowCounts, fastCounts, peakingTime, flatTopWidth, Gain
   30.63,   83990.9,  327.0    ,9480.564, 9490.985,8561.897,15-May-2025,14:33:15,Ba133 (x-ray),30.62,500000, 553633, 25.600000, 4.000000, 3.398
   30.98,  149828.7,  414.9    ,9480.564, 9490.985,8561.897,15-May-2025,14:33:15,Ba133 (x-ray),30.97,500000, 553633, 25.600000, 4.000000, 3.398
   34.98,   30455.8,  178.1    ,9480.564, 9490.985,8561.897,15-May-2025,14:33:15,Ba133 (x-ray),34.99;34.92,500000, 553633, 25.600000, 4.000000, 3.398
   35.83,    7150.2,  90.0     ,9480.564, 9490.985,8561.897,15-May-2025,14:33:15,Ba133 (x-ray),35.82,500000, 553633, 25.600000, 4.000000, 3.398
   53.18,    1026.4,  40.5     ,9480.564, 9490.985,8561.897,15-May-2025,14:33:15,Ba133,53.16,500000, 553633, 25.600000, 4.000000, 3.398
   81.00,    3832.8,  67.3     ,9480.564, 9490.985,8561.897,15-May-2025,14:33:15,Ba133,81.00,500000, 553633, 25.600000, 4.000000, 3.398
