Centroid,  Net_Area,   Net_Area,, ,          ,     ,     , Nuclide, Photopeak_Energy,,
     keV,    Counts,Uncertainty,AccumulatedTime, RealTime,  LiveTime, Date, Time,        ,              keV,slowCounts, fastCounts, peakingTime, flatTopWidth, Gain
   30.62,   83367.9,  325.3    ,32095.728, 32124.111,29242.418,22-May-2025,08:58:01,Ba133 (x-ray),30.62,500000, 548812, 25.600000, 4.000000, 3.398
   30.97,  153376.5,  418.4    ,32095.728, 32124.111,29242.418,22-May-2025,08:58:01,Ba133 (x-ray),30.97,500000, 548812, 25.600000, 4.000000, 3.398
   34.96,   31419.5,  181.4    ,32095.728, 32124.111,29242.418,22-May-2025,08:58:01,Ba133 (x-ray),34.99;34.92,500000, 548812, 25.600000, 4.000000, 3.398
   35.83,    7139.1,  90.8     ,32095.728, 32124.111,29242.418,22-May-2025,08:58:01,Ba133 (x-ray),35.82,500000, 548812, 25.600000, 4.000000, 3.398
   53.17,    1099.2,  41.3     ,32095.728, 32124.111,29242.418,22-May-2025,08:58:01,Ba133,53.16,500000, 548812, 25.600000, 4.000000, 3.398
   80.96,    3926.5,  69.7     ,32095.728, 32124.111,29242.418,22-May-2025,08:58:01,Ba133,81.00,500000, 548812, 25.600000, 4.000000, 3.398
