Centroid,  Net_Area,   Net_Area,, ,          ,     ,     , Nuclide, Photopeak_Energy,,
     keV,    Counts,Uncertainty,AccumulatedTime, RealTime,  LiveTime, Date, Time,        ,              keV,slowCounts, fastCounts, peakingTime, flatTopWidth, Gain
   11.88,    8488.0,  103.5    ,8415.980, 8423.751,8415.980,13-Jun-2025,10:13:29,Am241 (x-ray),11.87,500000, 498812, 25.600000, 4.000000, 3.398
   26.34,   10967.0,  105.8    ,8415.980, 8423.751,8415.980,13-Jun-2025,10:13:29,Am241,26.35,500000, 498812, 25.600000, 4.000000, 3.398
   33.18,     319.6,  19.2     ,8415.980, 8423.751,8415.980,13-Jun-2025,10:13:29,Am241,33.20,500000, 498812, 25.600000, 4.000000, 3.398
   59.53,   16541.7,  129.1    ,8415.980, 8423.751,8415.980,13-Jun-2025,10:13:29,Am241,59.54,500000, 498812, 25.600000, 4.000000, 3.398
