Centroid,  Net_Area,   Net_Area,, ,          ,     ,     , Nuclide, Photopeak_Energy,,
     keV,    Counts,Uncertainty,AccumulatedTime, RealTime,  LiveTime, Date, Time,        ,              keV,slowCounts, fastCounts, peakingTime, flatTopWidth, Gain
   30.62,   85568.5,  328.8    ,330.878, 334.483,265.463,24-Jul-2025,11:38:59,Ba133 (x-ray),30.62,500000, 623315, 25.600000, 4.000000, 3.398
   30.97,  153260.6,  418.7    ,330.878, 334.483,265.463,24-Jul-2025,11:38:59,Ba133 (x-ray),30.97,500000, 623315, 25.600000, 4.000000, 3.398
   34.97,   31262.1,  179.8    ,330.878, 334.483,265.463,24-Jul-2025,11:38:59,Ba133 (x-ray),34.99;34.92,500000, 623315, 25.600000, 4.000000, 3.398
   35.83,    7472.0,  91.2     ,330.878, 334.483,265.463,24-Jul-2025,11:38:59,Ba133 (x-ray),35.82,500000, 623315, 25.600000, 4.000000, 3.398
   53.15,    1034.5,  38.6     ,330.878, 334.483,265.463,24-Jul-2025,11:38:59,Ba133,53.16,500000, 623315, 25.600000, 4.000000, 3.398
   80.97,    3862.0,  67.6     ,330.878, 334.483,265.463,24-Jul-2025,11:38:59,Ba133,81.00,500000, 623315, 25.600000, 4.000000, 3.398
