Centroid,  Net_Area,   Net_Area,, ,          ,     ,     , Nuclide, Photopeak_Energy,,
     keV,    Counts,Uncertainty,AccumulatedTime, RealTime,  LiveTime, Date, Time,        ,              keV,slowCounts, fastCounts, peakingTime, flatTopWidth, Gain
   30.62,   83541.8,  324.5    ,13864.973, 13878.856,12664.267,16-May-2025,14:13:58,Ba133 (x-ray),30.62,500000, 547386, 25.600000, 4.000000, 3.398
   30.96,  150636.7,  414.7    ,13864.973, 13878.856,12664.267,16-May-2025,14:13:58,Ba133 (x-ray),30.97,500000, 547386, 25.600000, 4.000000, 3.398
   34.96,   30949.6,  179.3    ,13864.973, 13878.856,12664.267,16-May-2025,14:13:58,Ba133 (x-ray),34.99;34.92,500000, 547386, 25.600000, 4.000000, 3.398
   35.82,    7270.4,  90.3     ,13864.973, 13878.856,12664.267,16-May-2025,14:13:58,Ba133 (x-ray),35.82,500000, 547386, 25.600000, 4.000000, 3.398
   53.15,    1104.7,  41.0     ,13864.973, 13878.856,12664.267,16-May-2025,14:13:58,Ba133,53.16,500000, 547386, 25.600000, 4.000000, 3.398
   80.96,    3911.8,  69.5     ,13864.973, 13878.856,12664.267,16-May-2025,14:13:58,Ba133,81.00,500000, 547386, 25.600000, 4.000000, 3.398
