Centroid,  Net_Area,   Net_Area,      Peak, FWHM,   FWHM,Reduced, ROI_Total,ROI, File,         ,     ,     , Nuclide, Photopeak_Energy, ROI_Lower_Energy, ROI_Upper_Energy, Color, User_Label, Continuum_Type, Skew_Type, Continuum_Coefficients, Skew_Coefficients
     keV,    Counts,Uncertainty,       CPS,  keV,Percent,Chi_Sqr,    Counts,ID#, Name, LiveTime, Date, Time,        ,              keV,              keV,              keV, (css),           ,               ,          ,                       ,                  
   30.62,   83541.8,  324.5    ,6.5967e+000, 0.30,  0.96%,   2.02,  244832.6,  1,  ,12664.267,16-May-2025,14:13:58,Ba133 (x-ray),30.62,29.3877,32.3763,#00b9ff,,Linear,NoSkew,29.3877 4558.042 -692.2708,
   30.96,  150636.7,  414.7    ,1.1895e+001, 0.30,  0.97%,   2.02,  244832.6,  2,  ,12664.267,16-May-2025,14:13:58,Ba133 (x-ray),30.97,29.3877,32.3763,#00b9ff,,Linear,NoSkew,29.3877 4558.042 -692.2708,
   34.96,   30949.6,  179.3    ,2.4439e+000, 0.33,  0.95%,   1.42,   42086.1,  3,  ,12664.267,16-May-2025,14:13:58,Ba133 (x-ray),34.99;34.92,33.3263,37.1089,#00b9ff,,Linear,NoSkew,33.3263 1463.819 -251.2023,
   35.82,    7270.4,  90.3     ,5.7409e-001, 0.35,  0.99%,   1.42,   42086.1,  4,  ,12664.267,16-May-2025,14:13:58,Ba133 (x-ray),35.82,33.3263,37.1089,#00b9ff,,Linear,NoSkew,33.3263 1463.819 -251.2023,
   53.15,    1104.7,  41.0     ,8.7228e-002, 0.38,  0.71%,   0.95,    2516.9,  5,  ,12664.267,16-May-2025,14:13:58,Ba133,53.16,51.5053,54.0251,#00b9ff,,Linear,NoSkew,51.5053 540.5954 -2.534064,
   80.96,    3911.8,  69.5     ,3.0888e-001, 0.45,  0.56%,   0.75,    4664.3,  7,  ,12664.267,16-May-2025,14:13:58,Ba133,81.00,80.2098,82.1014,#00b9ff,,Linear,NoSkew,80.2098 381.918 -2.956225,
