#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2025-12-17, 10:49:09
# Real time (s): 12351.430
# Live time (s): 12032.110
#
# Total counts:  23907440
#
# Left marker:  20 (4.751 keV)
# Right marker: 50 (12.067 keV)
# Counts:       455452
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: -0.126274
#     A1: 0.243864
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
1890	460.778	1093	0.0908403
1891	461.021	1052	0.0874327
1892	461.265	1048	0.0871003
1893	461.509	1099	0.0913389
1894	461.753	1055	0.087682
1895	461.997	1089	0.0905078
1896	462.241	1100	0.091422
1897	462.485	1089	0.0905078
1898	462.729	1066	0.0885963
1899	462.972	1099	0.0913389
1900	463.216	1074	0.0892612
1901	463.460	1077	0.0895105
1902	463.704	1075	0.0893443
1903	463.948	1080	0.0897598
1904	464.192	1020	0.0847732
1905	464.436	1058	0.0879314
1906	464.679	1137	0.0944971
1907	464.923	1106	0.0919207
1908	465.167	1035	0.0860198
1909	465.411	1095	0.0910065
1910	465.655	1076	0.0894274
1911	465.899	1046	0.086934
1912	466.143	1033	0.0858536
1913	466.386	1065	0.0885132
1914	466.630	1075	0.0893443
1915	466.874	1152	0.0957438
1916	467.118	1021	0.0848563
1917	467.362	1053	0.0875158
1918	467.606	1040	0.0864354
1919	467.850	1064	0.08843
1920	468.094	1107	0.0920038
1921	468.337	1141	0.0948296
1922	468.581	1052	0.0874327
1923	468.825	1095	0.0910065
1924	469.069	1135	0.0943309
1925	469.313	1088	0.0904247
1926	469.557	1075	0.0893443
1927	469.801	1074	0.0892612
1928	470.044	1085	0.0901754
1929	470.288	1047	0.0870172
1930	470.532	1048	0.0871003
1931	470.776	1029	0.0855212
1932	471.020	1088	0.0904247
1933	471.264	1025	0.0851887
1934	471.508	1070	0.0889287
1935	471.752	1024	0.0851056
1936	471.995	1088	0.0904247
1937	472.239	1038	0.0862692
1938	472.483	1049	0.0871834
1939	472.727	1053	0.0875158
1940	472.971	1090	0.0905909
1941	473.215	1106	0.0919207
1942	473.459	1041	0.0865185
1943	473.702	1020	0.0847732
1944	473.946	1083	0.0900092
1945	474.190	1061	0.0881807
1946	474.434	1073	0.089178
1947	474.678	1108	0.0920869
1948	474.922	981	0.0815318
1949	475.166	1055	0.087682
1950	475.409	1044	0.0867678
1951	475.653	1060	0.0880976
1952	475.897	1020	0.0847732
1953	476.141	1021	0.0848563
1954	476.385	1034	0.0859367
1955	476.629	1030	0.0856043
1956	476.873	1064	0.08843
1957	477.117	979	0.0813656
1958	477.360	991	0.0823629
1959	477.604	999	0.0830278
1960	477.848	970	0.0806176
1961	478.092	1016	0.0844407
1962	478.336	1019	0.0846901
1963	478.580	972	0.0807838
1964	478.824	976	0.0811163
1965	479.067	939	0.0780412
1966	479.311	945	0.0785398
1967	479.555	958	0.0796203
1968	479.799	978	0.0812825
1969	480.043	943	0.0783736
1970	480.287	932	0.0774594
1971	480.531	897	0.0745505
1972	480.775	917	0.0762127
1973	481.018	924	0.0767945
1974	481.262	964	0.0801189
1975	481.506	923	0.0767114
1976	481.750	900	0.0747998
1977	481.994	926	0.0769607
1978	482.238	912	0.0757972
1979	482.482	942	0.0782905
1980	482.725	900	0.0747998
1981	482.969	937	0.077875
1982	483.213	907	0.0753816
1983	483.457	862	0.0716416
1984	483.701	902	0.0749661
1985	483.945	926	0.0769607
1986	484.189	919	0.076379
1987	484.432	961	0.0798696
1988	484.676	911	0.0757141
1989	484.920	907	0.0753816
1990	485.164	933	0.0775425
1991	485.408	905	0.0752154
1992	485.652	934	0.0776256
1993	485.896	970	0.0806176
1994	486.140	936	0.0777918
1995	486.383	914	0.0759634
1996	486.627	890	0.0739687
1997	486.871	876	0.0728052
1998	487.115	917	0.0762127
1999	487.359	841	0.0698963
2000	487.603	887	0.0737194
2001	487.847	860	0.0714754
2002	488.090	920	0.0764621
2003	488.334	857	0.0712261
2004	488.578	883	0.073387
2005	488.822	883	0.073387
2006	489.066	908	0.0754647
2007	489.310	884	0.0734701
2008	489.554	905	0.0752154
2009	489.797	894	0.0743012
2010	490.041	904	0.0751323
2011	490.285	853	0.0708936
2012	490.529	885	0.0735532
2013	490.773	914	0.0759634
2014	491.017	862	0.0716416
2015	491.261	869	0.0722234
2016	491.505	887	0.0737194
2017	491.748	847	0.070395
2018	491.992	906	0.0752985
2019	492.236	856	0.071143
2020	492.480	868	0.0721403
2021	492.724	882	0.0733039
2022	492.968	882	0.0733039
2023	493.212	813	0.0675692
2024	493.455	854	0.0709767
2025	493.699	906	0.0752985
2026	493.943	839	0.0697301
2027	494.187	909	0.0755478
2028	494.431	874	0.072639
2029	494.675	845	0.0702287
2030	494.919	887	0.0737194
2031	495.163	848	0.0704781
2032	495.406	902	0.0749661
2033	495.650	852	0.0708105
2034	495.894	824	0.0684834
2035	496.138	882	0.0733039
2036	496.382	799	0.0664056
2037	496.626	872	0.0724727
2038	496.870	854	0.0709767
2039	497.113	835	0.0693976
2040	497.357	862	0.0716416
2041	497.601	887	0.0737194
2042	497.845	854	0.0709767
2043	498.089	915	0.0760465
2044	498.333	861	0.0715585
2045	498.577	848	0.0704781
2046	498.820	916	0.0761296
2047	499.064	875	0.0727221
2048	499.308	885	0.0735532
2049	499.552	896	0.0744674
2050	499.796	873	0.0725559
2051	500.040	861	0.0715585
2052	500.284	888	0.0738025
2053	500.528	890	0.0739687
2054	500.771	848	0.0704781
2055	501.015	852	0.0708105
2056	501.259	842	0.0699794
2057	501.503	872	0.0724727
2058	501.747	800	0.0664888
2059	501.991	850	0.0706443
2060	502.235	914	0.0759634
2061	502.478	863	0.0717247
2062	502.722	907	0.0753816
2063	502.966	797	0.0662394
2064	503.210	800	0.0664888
2065	503.454	862	0.0716416
2066	503.698	872	0.0724727
2067	503.942	872	0.0724727
2068	504.185	863	0.0717247
2069	504.429	835	0.0693976
2070	504.673	842	0.0699794
2071	504.917	840	0.0698132
2072	505.161	878	0.0729714
2073	505.405	856	0.071143
2074	505.649	844	0.0701456
2075	505.893	878	0.0729714
2076	506.136	817	0.0679016
2077	506.380	809	0.0672368
2078	506.624	906	0.0752985
2079	506.868	874	0.072639
2080	507.112	839	0.0697301
2081	507.356	823	0.0684003
2082	507.600	840	0.0698132
2083	507.843	856	0.071143
2084	508.087	871	0.0723896
2085	508.331	896	0.0744674
2086	508.575	857	0.0712261
2087	508.819	843	0.0700625
2088	509.063	915	0.0760465
2089	509.307	903	0.0750492
2090	509.551	952	0.0791216
2091	509.794	998	0.0829447
2092	510.038	1060	0.0880976
2093	510.282	1147	0.0953283
2094	510.526	1105	0.0918376
2095	510.770	1210	0.100564
2096	511.014	1242	0.103224
2097	511.258	1277	0.106133
2098	511.501	1441	0.119763
2099	511.745	1381	0.114776
2100	511.989	1338	0.111202
2101	512.233	1401	0.116438
2102	512.477	1534	0.127492
2103	512.721	2092	0.173868
2104	512.965	3396	0.282245
2105	513.208	5722	0.475561
2106	513.452	9949	0.826871
2107	513.696	16068	1.33543
2108	513.940	23864	1.98336
2109	514.184	31872	2.64891
2110	514.428	38059	3.16312
2111	514.672	41599	3.45733
2112	514.916	39765	3.30491
2113	515.159	33843	2.81272
2114	515.403	25791	2.14351
2115	515.647	17384	1.4448
2116	515.891	10794	0.8971
2117	516.135	6073	0.504733
2118	516.379	3342	0.277757
2119	516.623	1949	0.161983
2120	516.866	1273	0.1058
2121	517.110	981	0.0815318
2122	517.354	898	0.0746336
2123	517.598	943	0.0783736
2124	517.842	891	0.0740518
2125	518.086	933	0.0775425
2126	518.330	868	0.0721403
2127	518.573	911	0.0757141
2128	518.817	851	0.0707274
2129	519.061	896	0.0744674
2130	519.305	867	0.0720572
2131	519.549	849	0.0705612
2132	519.793	865	0.071891
2133	520.037	844	0.0701456
2134	520.281	870	0.0723065
2135	520.524	827	0.0687327
2136	520.768	805	0.0669043
2137	521.012	853	0.0708936
2138	521.256	851	0.0707274
2139	521.500	859	0.0713923
2140	521.744	891	0.0740518
2141	521.988	852	0.0708105
2142	522.231	852	0.0708105
2143	522.475	825	0.0685665
2144	522.719	797	0.0662394
2145	522.963	850	0.0706443
2146	523.207	877	0.0728883
2147	523.451	850	0.0706443
2148	523.695	842	0.0699794
2149	523.939	875	0.0727221
2150	524.182	888	0.0738025
2151	524.426	873	0.0725559
2152	524.670	929	0.0772101
2153	524.914	906	0.0752985
2154	525.158	871	0.0723896
2155	525.402	898	0.0746336
2156	525.646	949	0.0788723
2157	525.889	914	0.0759634
2158	526.133	920	0.0764621
2159	526.377	984	0.0817812
2160	526.621	940	0.0781243
2161	526.865	995	0.0826954
2162	527.109	990	0.0822798
2163	527.353	980	0.0814487
2164	527.596	1069	0.0888456
2165	527.840	1063	0.0883469
2166	528.084	1010	0.0839421
2167	528.328	998	0.0829447
2168	528.572	980	0.0814487
2169	528.816	953	0.0792047
2170	529.060	876	0.0728052
2171	529.304	822	0.0683172
2172	529.547	867	0.0720572
2173	529.791	831	0.0690652
2174	530.035	824	0.0684834
2175	530.279	836	0.0694807
2176	530.523	847	0.070395
2177	530.767	811	0.067403
2178	531.011	774	0.0643279
2179	531.254	819	0.0680679
2180	531.498	788	0.0654914
2181	531.742	791	0.0657408
2182	531.986	804	0.0668212
2183	532.230	794	0.0659901
2184	532.474	765	0.0635799
2185	532.718	806	0.0669874
2186	532.962	770	0.0639954
2187	533.205	814	0.0676523
2188	533.449	810	0.0673199
2189	533.693	743	0.0617514
2190	533.937	821	0.0682341
2191	534.181	826	0.0686496
2192	534.425	792	0.0658239
2193	534.669	771	0.0640785
2194	534.912	732	0.0608372
2195	535.156	798	0.0663225
2196	535.400	802	0.066655
2197	535.644	801	0.0665719
2198	535.888	796	0.0661563
2199	536.132	790	0.0656576
2200	536.376	766	0.063663
2201	536.619	788	0.0654914
2202	536.863	771	0.0640785
2203	537.107	820	0.068151
2204	537.351	807	0.0670705
2205	537.595	766	0.063663
2206	537.839	758	0.0629981
2207	538.083	789	0.0655745
2208	538.327	769	0.0639123
2209	538.570	709	0.0589257
2210	538.814	776	0.0644941
2211	539.058	797	0.0662394
2212	539.302	784	0.065159
2213	539.546	797	0.0662394
2214	539.790	804	0.0668212
2215	540.034	771	0.0640785
2216	540.277	794	0.0659901
2217	540.521	723	0.0600892
2218	540.765	745	0.0619177
2219	541.009	765	0.0635799
2220	541.253	757	0.062915
2221	541.497	826	0.0686496
2222	541.741	759	0.0630812
2223	541.984	763	0.0634136
2224	542.228	754	0.0626657
2225	542.472	737	0.0612528
2226	542.716	754	0.0626657
2227	542.960	790	0.0656576
2228	543.204	797	0.0662394
2229	543.448	779	0.0647434
2230	543.692	804	0.0668212
2231	543.935	720	0.0598399
2232	544.179	753	0.0625825
2233	544.423	766	0.063663
2234	544.667	774	0.0643279
2235	544.911	749	0.0622501
2236	545.155	754	0.0626657
2237	545.399	790	0.0656576
2238	545.642	772	0.0641616
2239	545.886	740	0.0615021
2240	546.130	766	0.063663
2241	546.374	730	0.060671
2242	546.618	761	0.0632474
2243	546.862	787	0.0654083
2244	547.106	786	0.0653252
2245	547.350	795	0.0660732
2246	547.593	791	0.0657408
2247	547.837	734	0.0610034
2248	548.081	785	0.0652421
2249	548.325	775	0.064411
2250	548.569	749	0.0622501
2251	548.813	760	0.0631643
2252	549.057	724	0.0601723
2253	549.300	790	0.0656576
2254	549.544	798	0.0663225
2255	549.788	806	0.0669874
2256	550.032	761	0.0632474
2257	550.276	758	0.0629981
2258	550.520	729	0.0605879
2259	550.764	758	0.0629981
2260	551.007	803	0.0667381
2261	551.251	784	0.065159
2262	551.495	730	0.060671
2263	551.739	694	0.057679
2264	551.983	759	0.0630812
2265	552.227	777	0.0645772
2266	552.471	786	0.0653252
2267	552.715	760	0.0631643
2268	552.958	778	0.0646603
2269	553.202	775	0.064411
2270	553.446	743	0.0617514
2271	553.690	758	0.0629981
2272	553.934	765	0.0635799
2273	554.178	724	0.0601723
2274	554.422	745	0.0619177
2275	554.665	766	0.063663
2276	554.909	724	0.0601723
2277	555.153	744	0.0618345
2278	555.397	771	0.0640785
2279	555.641	757	0.062915
2280	555.885	753	0.0625825
2281	556.129	770	0.0639954
2282	556.372	723	0.0600892
2283	556.616	759	0.0630812
2284	556.860	747	0.0620839
2285	557.104	763	0.0634136
2286	557.348	782	0.0649928
2287	557.592	746	0.0620008
2288	557.836	763	0.0634136
2289	558.080	688	0.0571803
2290	558.323	749	0.0622501
2291	558.567	700	0.0581777
2292	558.811	783	0.0650759
2293	559.055	767	0.0637461
2294	559.299	766	0.063663
2295	559.543	780	0.0648265
2296	559.787	781	0.0649096
2297	560.030	710	0.0590088
2298	560.274	772	0.0641616
2299	560.518	781	0.0649096
2300	560.762	756	0.0628319
2301	561.006	755	0.0627488
2302	561.250	772	0.0641616
2303	561.494	687	0.0570972
2304	561.738	757	0.062915
2305	561.981	795	0.0660732
2306	562.225	761	0.0632474
2307	562.469	734	0.0610034
2308	562.713	781	0.0649096
2309	562.957	756	0.0628319
2310	563.201	754	0.0626657
2311	563.445	723	0.0600892
2312	563.688	746	0.0620008
2313	563.932	748	0.062167
2314	564.176	765	0.0635799
2315	564.420	754	0.0626657
2316	564.664	689	0.0572634
2317	564.908	748	0.062167
2318	565.152	728	0.0605048
2319	565.395	712	0.059175
2320	565.639	780	0.0648265
2321	565.883	728	0.0605048
2322	566.127	773	0.0642448
2323	566.371	742	0.0616683
2324	566.615	759	0.0630812
2325	566.859	716	0.0595074
2326	567.103	771	0.0640785
2327	567.346	745	0.0619177
2328	567.590	761	0.0632474
2329	567.834	730	0.060671
2330	568.078	806	0.0669874
2331	568.322	788	0.0654914
2332	568.566	759	0.0630812
2333	568.810	736	0.0611697
2334	569.053	766	0.063663
2335	569.297	773	0.0642448
2336	569.541	766	0.063663
2337	569.785	755	0.0627488
2338	570.029	767	0.0637461
2339	570.273	758	0.0629981
2340	570.517	793	0.065907
2341	570.761	764	0.0634968
2342	571.004	771	0.0640785
2343	571.248	755	0.0627488
2344	571.492	772	0.0641616
2345	571.736	784	0.065159
2346	571.980	750	0.0623332
2347	572.224	757	0.062915
2348	572.468	780	0.0648265
2349	572.711	770	0.0639954
2350	572.955	744	0.0618345
2351	573.199	775	0.064411
2352	573.443	702	0.0583439
2353	573.687	747	0.0620839
2354	573.931	729	0.0605879
2355	574.175	748	0.062167
2356	574.418	773	0.0642448
2357	574.662	735	0.0610865
2358	574.906	772	0.0641616
2359	575.150	748	0.062167
2360	575.394	722	0.0600061
2361	575.638	715	0.0594243
2362	575.882	767	0.0637461
2363	576.126	712	0.059175
2364	576.369	728	0.0605048
2365	576.613	710	0.0590088
2366	576.857	852	0.0708105
2367	577.101	723	0.0600892
2368	577.345	789	0.0655745
2369	577.589	752	0.0624994
2370	577.833	745	0.0619177
2371	578.076	736	0.0611697
2372	578.320	708	0.0588425
2373	578.564	746	0.0620008
2374	578.808	822	0.0683172
2375	579.052	779	0.0647434
2376	579.296	750	0.0623332
2377	579.540	680	0.0565154
2378	579.783	728	0.0605048
2379	580.027	836	0.0694807
2380	580.271	796	0.0661563
2381	580.515	782	0.0649928
2382	580.759	751	0.0624163
2383	581.003	817	0.0679016
2384	581.247	836	0.0694807
2385	581.491	780	0.0648265
2386	581.734	764	0.0634968
2387	581.978	759	0.0630812
2388	582.222	777	0.0645772
2389	582.466	757	0.062915
2390	582.710	768	0.0638292
2391	582.954	745	0.0619177
2392	583.198	779	0.0647434
2393	583.441	817	0.0679016
2394	583.685	747	0.0620839
2395	583.929	768	0.0638292
2396	584.173	769	0.0639123
2397	584.417	755	0.0627488
2398	584.661	795	0.0660732
2399	584.905	756	0.0628319
2400	585.149	781	0.0649096
2401	585.392	765	0.0635799
2402	585.636	767	0.0637461
2403	585.880	761	0.0632474
2404	586.124	773	0.0642448
2405	586.368	776	0.0644941
2406	586.612	797	0.0662394
2407	586.856	744	0.0618345
2408	587.099	725	0.0602554
2409	587.343	781	0.0649096
2410	587.587	786	0.0653252
2411	587.831	753	0.0625825
2412	588.075	748	0.062167
2413	588.319	819	0.0680679
2414	588.563	811	0.067403
2415	588.806	707	0.0587594
2416	589.050	801	0.0665719
2417	589.294	756	0.0628319
2418	589.538	798	0.0663225
2419	589.782	743	0.0617514
2420	590.026	781	0.0649096
2421	590.270	799	0.0664056
2422	590.514	761	0.0632474
2423	590.757	799	0.0664056
2424	591.001	787	0.0654083
2425	591.245	731	0.0607541
2426	591.489	746	0.0620008
2427	591.733	839	0.0697301
2428	591.977	756	0.0628319
2429	592.221	785	0.0652421
2430	592.464	734	0.0610034
2431	592.708	754	0.0626657
2432	592.952	794	0.0659901
2433	593.196	788	0.0654914
2434	593.440	755	0.0627488
2435	593.684	775	0.064411
2436	593.928	797	0.0662394
2437	594.171	747	0.0620839
2438	594.415	811	0.067403
2439	594.659	755	0.0627488
2440	594.903	782	0.0649928
2441	595.147	796	0.0661563
2442	595.391	796	0.0661563
2443	595.635	747	0.0620839
2444	595.879	731	0.0607541
2445	596.122	768	0.0638292
2446	596.366	796	0.0661563
2447	596.610	803	0.0667381
2448	596.854	822	0.0683172
2449	597.098	814	0.0676523
2450	597.342	796	0.0661563
2451	597.586	780	0.0648265
2452	597.829	784	0.065159
2453	598.073	792	0.0658239
2454	598.317	816	0.0678185
2455	598.561	779	0.0647434
2456	598.805	776	0.0644941
2457	599.049	751	0.0624163
2458	599.293	755	0.0627488
2459	599.537	792	0.0658239
2460	599.780	845	0.0702287
2461	600.024	823	0.0684003
2462	600.268	761	0.0632474
2463	600.512	794	0.0659901
2464	600.756	746	0.0620008
2465	601.000	788	0.0654914
2466	601.244	769	0.0639123
2467	601.487	739	0.061419
2468	601.731	775	0.064411
2469	601.975	799	0.0664056
2470	602.219	831	0.0690652
2471	602.463	796	0.0661563
2472	602.707	794	0.0659901
2473	602.951	796	0.0661563
2474	603.194	768	0.0638292
2475	603.438	770	0.0639954
2476	603.682	806	0.0669874
2477	603.926	852	0.0708105
2478	604.170	799	0.0664056
2479	604.414	793	0.065907
2480	604.658	783	0.0650759
2481	604.902	868	0.0721403
2482	605.145	810	0.0673199
2483	605.389	776	0.0644941
2484	605.633	812	0.0674861
2485	605.877	773	0.0642448
2486	606.121	792	0.0658239
2487	606.365	774	0.0643279
2488	606.609	795	0.0660732
2489	606.852	807	0.0670705
2490	607.096	835	0.0693976
2491	607.340	824	0.0684834
2492	607.584	809	0.0672368
2493	607.828	803	0.0667381
2494	608.072	758	0.0629981
2495	608.316	818	0.0679848
2496	608.559	804	0.0668212
2497	608.803	803	0.0667381
2498	609.047	757	0.062915
2499	609.291	779	0.0647434
2500	609.535	777	0.0645772
2501	609.779	806	0.0669874
2502	610.023	801	0.0665719
2503	610.267	861	0.0715585
2504	610.510	833	0.0692314
2505	610.754	818	0.0679848
2506	610.998	820	0.068151
2507	611.242	824	0.0684834
2508	611.486	785	0.0652421
2509	611.730	843	0.0700625
2510	611.974	774	0.0643279
2511	612.217	795	0.0660732
2512	612.461	834	0.0693145
2513	612.705	825	0.0685665
2514	612.949	794	0.0659901
2515	613.193	814	0.0676523
2516	613.437	827	0.0687327
2517	613.681	866	0.0719741
2518	613.925	766	0.063663
2519	614.168	873	0.0725559
2520	614.412	789	0.0655745
2521	614.656	812	0.0674861
2522	614.900	835	0.0693976
2523	615.144	844	0.0701456
2524	615.388	821	0.0682341
2525	615.632	772	0.0641616
2526	615.875	803	0.0667381
2527	616.119	835	0.0693976
2528	616.363	793	0.065907
2529	616.607	841	0.0698963
2530	616.851	827	0.0687327
2531	617.095	825	0.0685665
2532	617.339	806	0.0669874
2533	617.582	832	0.0691483
2534	617.826	866	0.0719741
2535	618.070	785	0.0652421
2536	618.314	845	0.0702287
2537	618.558	811	0.067403
2538	618.802	836	0.0694807
2539	619.046	838	0.069647
2540	619.290	884	0.0734701
2541	619.533	822	0.0683172
2542	619.777	861	0.0715585
2543	620.021	846	0.0703119
2544	620.265	840	0.0698132
2545	620.509	846	0.0703119
2546	620.753	794	0.0659901
2547	620.997	851	0.0707274
2548	621.240	881	0.0732207
2549	621.484	826	0.0686496
2550	621.728	852	0.0708105
2551	621.972	852	0.0708105
2552	622.216	859	0.0713923
2553	622.460	817	0.0679016
2554	622.704	844	0.0701456
2555	622.948	847	0.070395
2556	623.191	868	0.0721403
2557	623.435	841	0.0698963
2558	623.679	866	0.0719741
2559	623.923	883	0.073387
2560	624.167	834	0.0693145
2561	624.411	869	0.0722234
2562	624.655	917	0.0762127
2563	624.898	880	0.0731376
2564	625.142	816	0.0678185
2565	625.386	844	0.0701456
2566	625.630	863	0.0717247
2567	625.874	846	0.0703119
2568	626.118	843	0.0700625
2569	626.362	840	0.0698132
2570	626.605	901	0.074883
2571	626.849	840	0.0698132
2572	627.093	857	0.0712261
2573	627.337	836	0.0694807
2574	627.581	851	0.0707274
2575	627.825	847	0.070395
2576	628.069	819	0.0680679
2577	628.313	836	0.0694807
2578	628.556	845	0.0702287
2579	628.800	833	0.0692314
2580	629.044	927	0.0770438
2581	629.288	926	0.0769607
2582	629.532	888	0.0738025
2583	629.776	831	0.0690652
2584	630.020	852	0.0708105
2585	630.263	856	0.071143
2586	630.507	842	0.0699794
2587	630.751	883	0.073387
2588	630.995	845	0.0702287
2589	631.239	892	0.074135
2590	631.483	831	0.0690652
2591	631.727	833	0.0692314
2592	631.970	922	0.0766283
2593	632.214	799	0.0664056
2594	632.458	806	0.0669874
2595	632.702	817	0.0679016
2596	632.946	896	0.0744674
2597	633.190	820	0.068151
2598	633.434	865	0.071891
2599	633.678	923	0.0767114
2600	633.921	885	0.0735532
2601	634.165	871	0.0723896
2602	634.409	808	0.0671536
2603	634.653	875	0.0727221
2604	634.897	892	0.074135
2605	635.141	864	0.0718079
2606	635.385	880	0.0731376
2607	635.628	907	0.0753816
2608	635.872	879	0.0730545
2609	636.116	927	0.0770438
2610	636.360	820	0.068151
2611	636.604	926	0.0769607
2612	636.848	849	0.0705612
2613	637.092	862	0.0716416
2614	637.336	951	0.0790385
2615	637.579	868	0.0721403
2616	637.823	904	0.0751323
2617	638.067	948	0.0787892
2618	638.311	904	0.0751323
2619	638.555	897	0.0745505
2620	638.799	849	0.0705612
2621	639.043	858	0.0713092
2622	639.286	867	0.0720572
2623	639.530	933	0.0775425
2624	639.774	883	0.073387
2625	640.018	881	0.0732207
2626	640.262	879	0.0730545
2627	640.506	940	0.0781243
2628	640.750	877	0.0728883
2629	640.993	905	0.0752154
2630	641.237	877	0.0728883
2631	641.481	922	0.0766283
2632	641.725	905	0.0752154
2633	641.969	921	0.0765452
2634	642.213	915	0.0760465
2635	642.457	908	0.0754647
2636	642.701	870	0.0723065
2637	642.944	931	0.0773763
2638	643.188	933	0.0775425
2639	643.432	916	0.0761296
2640	643.676	895	0.0743843
2641	643.920	923	0.0767114
2642	644.164	906	0.0752985
2643	644.408	873	0.0725559
2644	644.651	910	0.075631
2645	644.895	926	0.0769607
2646	645.139	906	0.0752985
2647	645.383	957	0.0795372
2648	645.627	944	0.0784567
2649	645.871	909	0.0755478
2650	646.115	924	0.0767945
2651	646.358	935	0.0777087
2652	646.602	934	0.0776256
2653	646.846	913	0.0758803
2654	647.090	922	0.0766283
2655	647.334	922	0.0766283
2656	647.578	937	0.077875
2657	647.822	933	0.0775425
2658	648.066	941	0.0782074
2659	648.309	949	0.0788723
2660	648.553	944	0.0784567
2661	648.797	978	0.0812825
2662	649.041	902	0.0749661
2663	649.285	982	0.0816149
2664	649.529	952	0.0791216
2665	649.773	967	0.0803683
2666	650.016	925	0.0768776
2667	650.260	891	0.0740518
2668	650.504	983	0.0816981
2669	650.748	941	0.0782074
2670	650.992	900	0.0747998
2671	651.236	942	0.0782905
2672	651.480	894	0.0743012
2673	651.724	932	0.0774594
2674	651.967	899	0.0747167
2675	652.211	950	0.0789554
2676	652.455	943	0.0783736
2677	652.699	966	0.0802852
2678	652.943	986	0.0819474
2679	653.187	900	0.0747998
2680	653.431	985	0.0818643
2681	653.674	987	0.0820305
2682	653.918	938	0.0779581
2683	654.162	971	0.0807007
2684	654.406	878	0.0729714
2685	654.650	917	0.0762127
2686	654.894	913	0.0758803
2687	655.138	971	0.0807007
2688	655.381	1016	0.0844407
2689	655.625	915	0.0760465
2690	655.869	1015	0.0843576
2691	656.113	934	0.0776256
2692	656.357	956	0.0794541
2693	656.601	980	0.0814487
2694	656.845	926	0.0769607
2695	657.089	984	0.0817812
2696	657.332	902	0.0749661
2697	657.576	1000	0.0831109
2698	657.820	981	0.0815318
2699	658.064	961	0.0798696
2700	658.308	996	0.0827785
2701	658.552	927	0.0770438
2702	658.796	962	0.0799527
2703	659.039	1001	0.0831941
2704	659.283	939	0.0780412
2705	659.527	1034	0.0859367
2706	659.771	1002	0.0832772
2707	660.015	1065	0.0885132
2708	660.259	1258	0.104554
2709	660.503	1638	0.136136
2710	660.746	2450	0.203622
2711	660.990	3923	0.326044
2712	661.234	6014	0.499829
2713	661.478	9309	0.77368
2714	661.722	13249	1.10114
2715	661.966	17229	1.43192
2716	662.210	20544	1.70743
2717	662.454	21898	1.81996
2718	662.697	20925	1.7391
2719	662.941	18105	1.50472
2720	663.185	14540	1.20843
2721	663.429	10375	0.862276
2722	663.673	6866	0.57064
2723	663.917	4275	0.355299
2724	664.161	2608	0.216753
2725	664.404	1726	0.143449
2726	664.648	1351	0.112283
2727	664.892	1110	0.0922531
2728	665.136	1062	0.0882638
2729	665.380	1005	0.0835265
2730	665.624	1057	0.0878483
2731	665.868	958	0.0796203
2732	666.112	1019	0.0846901
2733	666.355	977	0.0811994
2734	666.599	1050	0.0872665
2735	666.843	983	0.0816981
2736	667.087	1024	0.0851056
2737	667.331	961	0.0798696
2738	667.575	1016	0.0844407
2739	667.819	999	0.0830278
2740	668.062	972	0.0807838
2741	668.306	1008	0.0837758
2742	668.550	1007	0.0836927
2743	668.794	990	0.0822798
2744	669.038	1033	0.0858536
2745	669.282	1032	0.0857705
2746	669.526	1045	0.0868509
2747	669.769	1006	0.0836096
2748	670.013	1050	0.0872665
2749	670.257	1020	0.0847732
2750	670.501	1039	0.0863523
2751	670.745	994	0.0826123
2752	670.989	1046	0.086934
2753	671.233	1017	0.0845238
2754	671.477	1044	0.0867678
2755	671.720	1000	0.0831109
2756	671.964	983	0.0816981
2757	672.208	1036	0.0861029
2758	672.452	954	0.0792878
2759	672.696	1015	0.0843576
2760	672.940	1059	0.0880145
2761	673.184	994	0.0826123
2762	673.427	1015	0.0843576
2763	673.671	974	0.0809501
2764	673.915	1032	0.0857705
2765	674.159	1038	0.0862692
2766	674.403	1009	0.0838589
2767	674.647	1041	0.0865185
2768	674.891	1029	0.0855212
2769	675.135	1009	0.0838589
2770	675.378	1042	0.0866016
2771	675.622	1051	0.0873496
2772	675.866	999	0.0830278
2773	676.110	1068	0.0887625
2774	676.354	1005	0.0835265
2775	676.598	1108	0.0920869
2776	676.842	1050	0.0872665
2777	677.085	1023	0.0850225
2778	677.329	1035	0.0860198
2779	677.573	1001	0.0831941
2780	677.817	970	0.0806176
2781	678.061	1037	0.086186
2782	678.305	1013	0.0841914
2783	678.549	999	0.0830278
2784	678.792	1114	0.0925856
2785	679.036	1059	0.0880145
2786	679.280	1049	0.0871834
2787	679.524	1072	0.0890949
2788	679.768	1074	0.0892612
2789	680.012	1029	0.0855212
2790	680.256	1068	0.0887625
2791	680.500	1075	0.0893443
2792	680.743	1080	0.0897598
2793	680.987	989	0.0821967
2794	681.231	1053	0.0875158
2795	681.475	1046	0.086934
2796	681.719	1024	0.0851056
2797	681.963	1119	0.0930011
2798	682.207	1037	0.086186
2799	682.450	1038	0.0862692
