#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2025-12-15, 16:18:27
# Real time (s): 68607.980
# Live time (s): 68064.920
#
# Total counts:  38721283
#
# Left marker:  20 (4.751 keV)
# Right marker: 50 (12.067 keV)
# Counts:       735180
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: -0.126274
#     A1: 0.243864
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
164	39.868	7787	0.114405
165	40.111	6913	0.101565
166	40.355	6343	0.0931904
167	40.599	6253	0.0918682
168	40.843	6154	0.0904137
169	41.087	6084	0.0893853
170	41.331	6289	0.0923971
171	41.575	6339	0.0931317
172	41.818	6419	0.094307
173	42.062	6528	0.0959084
174	42.306	6318	0.0928231
175	42.550	6544	0.0961435
176	42.794	6629	0.0973923
177	43.038	6777	0.0995667
178	43.282	6888	0.101198
179	43.525	7108	0.10443
180	43.769	7111	0.104474
181	44.013	7044	0.103489
182	44.257	7064	0.103783
183	44.501	7065	0.103798
184	44.745	6905	0.101447
185	44.989	6990	0.102696
186	45.233	7126	0.104694
187	45.476	7213	0.105972
188	45.720	7196	0.105723
189	45.964	6934	0.101873
190	46.208	7372	0.108308
191	46.452	7299	0.107236
192	46.696	7466	0.109689
193	46.940	7631	0.112114
194	47.183	7618	0.111923
195	47.427	7987	0.117344
196	47.671	8254	0.121267
197	47.915	8284	0.121707
198	48.159	8855	0.130096
199	48.403	9504	0.139631
200	48.647	9917	0.145699
201	48.890	10238	0.150415
202	49.134	10805	0.158746
203	49.378	11328	0.166429
204	49.622	11767	0.172879
205	49.866	12049	0.177022
206	50.110	12098	0.177742
207	50.354	12028	0.176714
208	50.598	11947	0.175524
209	50.841	12081	0.177492
210	51.085	12328	0.181121
211	51.329	12763	0.187512
212	51.573	13090	0.192316
213	51.817	13654	0.200603
214	52.061	14479	0.212723
215	52.305	15316	0.22502
216	52.548	16908	0.24841
217	52.792	18409	0.270462
218	53.036	19781	0.29062
219	53.280	20502	0.301212
220	53.524	20331	0.2987
221	53.768	19399	0.285007
222	54.012	18055	0.265261
223	54.256	16962	0.249203
224	54.499	15717	0.230912
225	54.743	15535	0.228238
226	54.987	15070	0.221406
227	55.231	14742	0.216587
228	55.475	14175	0.208257
229	55.719	13862	0.203659
230	55.963	13651	0.200559
231	56.206	13111	0.192625
232	56.450	12560	0.18453
233	56.694	12266	0.18021
234	56.938	12080	0.177478
235	57.182	11655	0.171234
236	57.426	11565	0.169911
237	57.670	11453	0.168266
238	57.913	12801	0.18807
239	58.157	16811	0.246985
240	58.401	26945	0.395872
241	58.645	47921	0.704048
242	58.889	81449	1.19664
243	59.133	125612	1.84547
244	59.377	167335	2.45846
245	59.621	190677	2.8014
246	59.864	185090	2.71932
247	60.108	152948	2.24709
248	60.352	107447	1.5786
249	60.596	66712	0.980123
250	60.840	36280	0.533021
251	61.084	19492	0.286374
252	61.328	11714	0.1721
253	61.571	8755	0.128627
254	61.815	7955	0.116874
255	62.059	7808	0.114714
256	62.303	7823	0.114934
257	62.547	7808	0.114714
258	62.791	7730	0.113568
259	63.035	7937	0.116609
260	63.278	7850	0.115331
261	63.522	7698	0.113098
262	63.766	7967	0.11705
263	64.010	7842	0.115214
264	64.254	8005	0.117608
265	64.498	7991	0.117403
266	64.742	8097	0.11896
267	64.986	8021	0.117843
268	65.229	8381	0.123132
269	65.473	8474	0.124499
270	65.717	8490	0.124734
271	65.961	8456	0.124234
272	66.205	8634	0.126849
273	66.449	8857	0.130126
274	66.693	8813	0.129479
275	66.936	9003	0.132271
276	67.180	9053	0.133005
277	67.424	9064	0.133167
278	67.668	8951	0.131507
279	67.912	9137	0.134239
280	68.156	9150	0.13443
281	68.400	9250	0.1359
282	68.644	9081	0.133417
283	68.887	9339	0.137207
284	69.131	9502	0.139602
285	69.375	9395	0.13803
286	69.619	9489	0.139411
287	69.863	9456	0.138926
288	70.107	9687	0.14232
289	70.351	9546	0.140248
290	70.594	9544	0.140219
291	70.838	9631	0.141497
292	71.082	9718	0.142775
293	71.326	9728	0.142922
294	71.570	9779	0.143672
295	71.814	9750	0.143246
296	72.058	9687	0.14232
297	72.301	9976	0.146566
298	72.545	9929	0.145875
299	72.789	9882	0.145185
300	73.033	10005	0.146992
301	73.277	9990	0.146772
302	73.521	10019	0.147198
303	73.765	9871	0.145023
304	74.009	9708	0.142629
305	74.252	9813	0.144171
306	74.496	10062	0.147829
307	74.740	10199	0.149842
308	74.984	10421	0.153104
309	75.228	10395	0.152722
310	75.472	10118	0.148652
311	75.716	9737	0.143055
312	75.959	9279	0.136326
313	76.203	9318	0.136899
314	76.447	9132	0.134166
315	76.691	8899	0.130743
316	76.935	8872	0.130346
317	77.179	8759	0.128686
318	77.423	8821	0.129597
319	77.666	8627	0.126747
320	77.910	8664	0.12729
321	78.154	8729	0.128245
322	78.398	8887	0.130567
323	78.642	9406	0.138192
324	78.886	10179	0.149548
325	79.130	11658	0.171278
326	79.374	13264	0.194873
327	79.617	16050	0.235804
328	79.861	20605	0.302726
329	80.105	28729	0.422082
330	80.349	40224	0.590965
331	80.593	56305	0.827225
332	80.837	71998	1.05778
333	81.081	81548	1.19809
334	81.324	79463	1.16746
335	81.568	66617	0.978727
336	81.812	49230	0.72328
337	82.056	32473	0.477089
338	82.300	20309	0.298377
339	82.544	12974	0.190612
340	82.788	9815	0.144201
341	83.032	8659	0.127217
342	83.275	8273	0.121546
343	83.519	8326	0.122324
344	83.763	8355	0.12275
345	84.007	8508	0.124998
346	84.251	8727	0.128216
347	84.495	8920	0.131051
348	84.739	8907	0.13086
349	84.982	8833	0.129773
350	85.226	9126	0.134078
351	85.470	8849	0.130008
352	85.714	8593	0.126247
353	85.958	8890	0.130611
354	86.202	8781	0.129009
355	86.446	9351	0.137384
356	86.689	11112	0.163256
357	86.933	15264	0.224256
358	87.177	23558	0.346111
359	87.421	36038	0.529465
360	87.665	51739	0.760142
361	87.909	65664	0.964726
362	88.153	72823	1.06991
363	88.397	69409	1.01975
364	88.640	57783	0.84894
365	88.884	42385	0.622714
366	89.128	27462	0.403468
367	89.372	17446	0.256314
368	89.616	11617	0.170675
369	89.860	8980	0.131933
370	90.104	7960	0.116947
371	90.347	7352	0.108015
372	90.591	7608	0.111776
373	90.835	7516	0.110424
374	91.079	7553	0.110968
375	91.323	7575	0.111291
376	91.567	7524	0.110542
377	91.811	7603	0.111702
378	92.055	7609	0.11179
379	92.298	7760	0.114009
380	92.542	7756	0.11395
381	92.786	7823	0.114934
382	93.030	7727	0.113524
383	93.274	7702	0.113157
384	93.518	7949	0.116786
385	93.762	8001	0.11755
386	94.005	7863	0.115522
387	94.249	7883	0.115816
388	94.493	8094	0.118916
389	94.737	7883	0.115816
390	94.981	7921	0.116374
391	95.225	8149	0.119724
392	95.469	8100	0.119004
393	95.712	8155	0.119812
394	95.956	8062	0.118446
395	96.200	8123	0.119342
396	96.444	8252	0.121237
397	96.688	8279	0.121634
398	96.932	8219	0.120752
399	97.176	8245	0.121134
400	97.420	8259	0.12134
401	97.663	8241	0.121076
402	97.907	8313	0.122133
403	98.151	8328	0.122354
404	98.395	8381	0.123132
405	98.639	8522	0.125204
406	98.883	8556	0.125704
407	99.127	8449	0.124131
408	99.370	8635	0.126864
409	99.614	8747	0.12851
410	99.858	8515	0.125101
411	100.102	8597	0.126306
412	100.346	8606	0.126438
413	100.590	8652	0.127114
414	100.834	8777	0.12895
415	101.077	8722	0.128142
416	101.321	8922	0.131081
417	101.565	8802	0.129318
418	101.809	8920	0.131051
419	102.053	8994	0.132139
420	102.297	8840	0.129876
421	102.541	9058	0.133079
422	102.785	9092	0.133578
423	103.028	8912	0.130934
424	103.272	8997	0.132183
425	103.516	9118	0.13396
426	103.760	9015	0.132447
427	104.004	8888	0.130581
428	104.248	8831	0.129744
429	104.492	8852	0.130052
430	104.735	9052	0.132991
431	104.979	8731	0.128275
432	105.223	8693	0.127716
433	105.467	8748	0.128524
434	105.711	8663	0.127276
435	105.955	8816	0.129523
436	106.199	8613	0.126541
437	106.443	8702	0.127849
438	106.686	8671	0.127393
439	106.930	8662	0.127261
440	107.174	8598	0.126321
441	107.418	8346	0.122618
442	107.662	8432	0.123882
443	107.906	8340	0.12253
444	108.150	8271	0.121516
445	108.393	8176	0.120121
446	108.637	8223	0.120811
447	108.881	8085	0.118784
448	109.125	8155	0.119812
449	109.369	8096	0.118945
450	109.613	8004	0.117594
451	109.857	8016	0.11777
452	110.100	7952	0.11683
453	110.344	8078	0.118681
454	110.588	8000	0.117535
455	110.832	8131	0.119459
456	111.076	7850	0.115331
457	111.320	7989	0.117373
458	111.564	7960	0.116947
459	111.808	8159	0.119871
460	112.051	8252	0.121237
461	112.295	8131	0.119459
462	112.539	8003	0.117579
463	112.783	7813	0.114787
464	113.027	7482	0.109924
465	113.271	7416	0.108955
466	113.515	7431	0.109175
467	113.758	7379	0.108411
468	114.002	7334	0.10775
469	114.246	7303	0.107295
470	114.490	7236	0.10631
471	114.734	7352	0.108015
472	114.978	7250	0.106516
473	115.222	7233	0.106266
474	115.465	7089	0.104151
475	115.709	7303	0.107295
476	115.953	7156	0.105135
477	116.197	7103	0.104356
478	116.441	7000	0.102843
479	116.685	7051	0.103592
480	116.929	7126	0.104694
481	117.173	7045	0.103504
482	117.416	7199	0.105767
483	117.660	7133	0.104797
484	117.904	7129	0.104738
485	118.148	6990	0.102696
486	118.392	6826	0.100287
487	118.636	7089	0.104151
488	118.880	7218	0.106046
489	119.123	7015	0.103063
490	119.367	7045	0.103504
491	119.611	7074	0.10393
492	119.855	7084	0.104077
493	120.099	7397	0.108676
494	120.343	8313	0.122133
495	120.587	10411	0.152957
496	120.831	16549	0.243136
497	121.074	28886	0.424389
498	121.318	51011	0.749446
499	121.562	81955	1.20407
500	121.806	116692	1.71442
501	122.050	143746	2.1119
502	122.294	153134	2.24982
503	122.538	138947	2.04139
504	122.781	108612	1.59571
505	123.025	73893	1.08563
506	123.269	44648	0.655962
507	123.513	24897	0.365783
508	123.757	13991	0.205554
509	124.001	9228	0.135576
510	124.245	7233	0.106266
511	124.488	6582	0.0967018
512	124.732	6555	0.0963051
513	124.976	6550	0.0962317
514	125.220	6516	0.0957321
515	125.464	6585	0.0967459
516	125.708	6560	0.0963786
517	125.952	6529	0.0959231
518	126.196	6622	0.0972895
519	126.439	6556	0.0963198
520	126.683	6589	0.0968046
521	126.927	6530	0.0959378
522	127.171	6522	0.0958203
523	127.415	6441	0.0946302
524	127.659	6316	0.0927938
525	127.903	6402	0.0940573
526	128.146	6399	0.0940132
527	128.390	6312	0.092735
528	128.634	6481	0.0952179
529	128.878	6491	0.0953648
530	129.122	6467	0.0950122
531	129.366	6341	0.0931611
532	129.610	6411	0.0941895
533	129.853	6443	0.0946596
534	130.097	6315	0.0927791
535	130.341	6387	0.0938369
536	130.585	6335	0.0930729
537	130.829	6310	0.0927056
538	131.073	6390	0.093881
539	131.317	6295	0.0924852
540	131.561	6247	0.09178
541	131.804	6351	0.093308
542	132.048	6319	0.0928378
543	132.292	6651	0.0977155
544	132.536	6323	0.0928966
545	132.780	6157	0.0904578
546	133.024	6415	0.0942483
547	133.268	6330	0.0929994
548	133.511	6362	0.0934696
549	133.755	6429	0.0944539
550	133.999	6279	0.0922502
551	134.243	6329	0.0929848
552	134.487	6370	0.0935871
553	134.731	6589	0.0968046
554	134.975	6577	0.0966283
555	135.219	7451	0.109469
556	135.462	8743	0.128451
557	135.706	11120	0.163373
558	135.950	14721	0.216279
559	136.194	18837	0.27675
560	136.438	22114	0.324896
561	136.682	23747	0.348888
562	136.926	22863	0.3359
563	137.169	19347	0.284243
564	137.413	15021	0.220686
565	137.657	11445	0.168148
566	137.901	8957	0.131595
567	138.145	7463	0.109645
568	138.389	6609	0.0970985
569	138.633	6488	0.0953208
570	138.876	6392	0.0939103
571	139.120	6393	0.093925
572	139.364	6256	0.0919123
573	139.608	6321	0.0928672
574	139.852	6286	0.092353
575	140.096	6176	0.0907369
576	140.340	6074	0.0892383
577	140.584	6340	0.0931464
578	140.827	6395	0.0939544
579	141.071	6346	0.0932345
580	141.315	6341	0.0931611
581	141.559	6478	0.0951738
582	141.803	6363	0.0934843
583	142.047	6501	0.0955118
584	142.291	6451	0.0947772
585	142.534	6461	0.0949241
586	142.778	6460	0.0949094
587	143.022	6369	0.0935724
588	143.266	6525	0.0958644
589	143.510	6280	0.0922649
590	143.754	6516	0.0957321
591	143.998	6420	0.0943217
592	144.242	6409	0.0941601
593	144.485	6549	0.096217
594	144.729	6445	0.094689
595	144.973	6492	0.0953795
596	145.217	6450	0.0947625
597	145.461	6556	0.0963198
598	145.705	6599	0.0969516
599	145.949	6365	0.0935137
600	146.192	6425	0.0943952
601	146.436	6442	0.0946449
602	146.680	6457	0.0948653
603	146.924	6380	0.093734
604	147.168	6300	0.0925587
605	147.412	6355	0.0933667
606	147.656	6445	0.094689
607	147.899	6362	0.0934696
608	148.143	6337	0.0931023
609	148.387	6453	0.0948065
610	148.631	6458	0.09488
611	148.875	6569	0.0965108
612	149.119	6220	0.0913833
613	149.363	6362	0.0934696
614	149.607	6495	0.0954236
615	149.850	6529	0.0959231
616	150.094	6579	0.0966577
617	150.338	6632	0.0974364
618	150.582	6704	0.0984942
619	150.826	6486	0.0952914
620	151.070	6482	0.0952326
621	151.314	6391	0.0938957
622	151.557	6544	0.0961435
623	151.801	6508	0.0956146
624	152.045	6484	0.095262
625	152.289	6614	0.0971719
626	152.533	6450	0.0947625
627	152.777	6465	0.0949828
628	153.021	6553	0.0962757
629	153.264	6413	0.0942189
630	153.508	6381	0.0937487
631	153.752	6443	0.0946596
632	153.996	6455	0.0948359
633	154.240	6332	0.0930288
634	154.484	6423	0.0943658
635	154.728	6491	0.0953648
636	154.972	6278	0.0922355
637	155.215	6468	0.0950269
638	155.459	6518	0.0957615
639	155.703	6581	0.0966871
640	155.947	6437	0.0945715
641	156.191	6523	0.095835
642	156.435	6476	0.0951445
643	156.679	6322	0.0928819
644	156.922	6327	0.0929554
645	157.166	6449	0.0947478
646	157.410	6447	0.0947184
647	157.654	6246	0.0917653
648	157.898	6350	0.0932933
649	158.142	6253	0.0918682
650	158.386	6524	0.0958497
651	158.630	6266	0.0920592
652	158.873	6449	0.0947478
653	159.117	6482	0.0952326
654	159.361	6449	0.0947478
655	159.605	6342	0.0931758
656	159.849	6425	0.0943952
657	160.093	6785	0.0996842
658	160.337	7094	0.104224
659	160.580	7279	0.106942
660	160.824	7192	0.105664
661	161.068	7213	0.105972
662	161.312	6994	0.102755
663	161.556	6801	0.0999193
664	161.800	6568	0.0964961
665	162.044	6336	0.0930876
666	162.287	6176	0.0907369
667	162.531	6068	0.0891502
668	162.775	6209	0.0912217
669	163.019	6245	0.0917506
670	163.263	6014	0.0883568
671	163.507	6217	0.0913393
672	163.751	6354	0.0933521
673	163.995	6479	0.0951885
674	164.238	7244	0.106428
675	164.482	9483	0.139323
676	164.726	14400	0.211563
677	164.970	24984	0.367061
678	165.214	41640	0.611769
679	165.458	63704	0.93593
680	165.702	85748	1.2598
681	165.945	101452	1.49052
682	166.189	104683	1.53799
683	166.433	92184	1.35435
684	166.677	71267	1.04704
685	166.921	48029	0.705635
686	167.165	29374	0.431559
687	167.409	16965	0.249247
688	167.652	10331	0.151782
689	167.896	7222	0.106105
690	168.140	6142	0.0902374
691	168.384	5837	0.0857564
692	168.628	5750	0.0844782
693	168.872	5788	0.0850365
694	169.116	5763	0.0846692
695	169.360	5788	0.0850365
696	169.603	5912	0.0868583
697	169.847	5810	0.0853597
698	170.091	5724	0.0840962
699	170.335	5654	0.0830678
700	170.579	5707	0.0838464
701	170.823	5784	0.0849777
702	171.067	5814	0.0854185
703	171.310	5768	0.0847426
704	171.554	6019	0.0884303
705	171.798	5965	0.0876369
706	172.042	5771	0.0847867
707	172.286	5895	0.0866085
708	172.530	5996	0.0880924
709	172.774	5832	0.0856829
710	173.018	5976	0.0877985
711	173.261	5870	0.0862412
712	173.505	6004	0.0882099
713	173.749	5992	0.0880336
714	173.993	5898	0.0866526
715	174.237	6088	0.089444
716	174.481	6009	0.0882834
717	174.725	5903	0.086726
718	174.968	6066	0.0891208
719	175.212	6024	0.0885037
720	175.456	6033	0.088636
721	175.700	5902	0.0867113
722	175.944	5842	0.0858298
723	176.188	5920	0.0869758
724	176.432	5942	0.087299
725	176.675	5979	0.0878426
726	176.919	5819	0.0854919
727	177.163	5870	0.0862412
728	177.407	5951	0.0874312
729	177.651	6006	0.0882393
730	177.895	5876	0.0863293
731	178.139	5765	0.0846985
732	178.383	5850	0.0859474
733	178.626	5778	0.0848895
734	178.870	5872	0.0862706
735	179.114	5858	0.0860649
736	179.358	5638	0.0828327
737	179.602	5814	0.0854185
738	179.846	5745	0.0844047
739	180.090	5823	0.0855507
740	180.333	5876	0.0863293
741	180.577	5691	0.0836114
742	180.821	5809	0.085345
743	181.065	5756	0.0845663
744	181.309	5673	0.0833469
745	181.553	5792	0.0850952
746	181.797	5851	0.085962
747	182.041	5841	0.0858151
748	182.284	5690	0.0835967
749	182.528	5648	0.0829796
750	182.772	5924	0.0870346
751	183.016	5751	0.0844929
752	183.260	5761	0.0846398
753	183.504	5706	0.0838317
754	183.748	5862	0.0861237
755	183.991	5637	0.082818
756	184.235	5801	0.0852275
757	184.479	5916	0.086917
758	184.723	5827	0.0856094
759	184.967	5731	0.084199
760	185.211	5756	0.0845663
761	185.455	5903	0.086726
762	185.698	5802	0.0852421
763	185.942	5888	0.0865056
764	186.186	5866	0.0861824
765	186.430	5833	0.0856976
766	186.674	5734	0.0842431
767	186.918	5920	0.0869758
768	187.162	5928	0.0870933
769	187.406	5852	0.0859767
770	187.649	5891	0.0865497
771	187.893	5893	0.0865791
772	188.137	5833	0.0856976
773	188.381	5839	0.0857857
774	188.625	5768	0.0847426
775	188.869	5840	0.0858004
776	189.113	5876	0.0863293
777	189.356	5687	0.0835526
778	189.600	5877	0.086344
779	189.844	5974	0.0877691
780	190.088	5828	0.0856241
781	190.332	5825	0.0855801
782	190.576	5776	0.0848602
783	190.820	5841	0.0858151
784	191.063	5765	0.0846985
785	191.307	5776	0.0848602
786	191.551	5715	0.083964
787	191.795	5849	0.0859327
788	192.039	5785	0.0849924
789	192.283	5822	0.085536
790	192.527	5880	0.0863881
791	192.771	5759	0.0846104
792	193.014	5955	0.08749
793	193.258	5771	0.0847867
794	193.502	5766	0.0847132
795	193.746	5659	0.0831412
796	193.990	5742	0.0843606
797	194.234	5685	0.0835232
798	194.478	5671	0.0833175
799	194.721	5511	0.0809668
800	194.965	5692	0.083626
801	195.209	5643	0.0829061
802	195.453	5650	0.083009
803	195.697	5684	0.0835085
804	195.941	5619	0.0825535
805	196.185	5804	0.0852715
806	196.429	5639	0.0828474
807	196.672	5676	0.083391
808	196.916	5614	0.0824801
809	197.160	5655	0.0830824
810	197.404	5776	0.0848602
811	197.648	5647	0.0829649
812	197.892	5830	0.0856535
813	198.136	5801	0.0852275
814	198.379	5874	0.0863
815	198.623	6027	0.0885478
816	198.867	6163	0.0905459
817	199.111	6201	0.0911042
818	199.355	6212	0.0912658
819	199.599	6031	0.0886066
820	199.843	5934	0.0871815
821	200.086	6061	0.0890473
822	200.330	6056	0.0889739
823	200.574	5954	0.0874753
824	200.818	5727	0.0841403
825	201.062	5848	0.085918
826	201.306	5840	0.0858004
827	201.550	5722	0.0840668
828	201.794	5712	0.0839199
829	202.037	5771	0.0847867
830	202.281	5744	0.08439
831	202.525	5807	0.0853156
832	202.769	5892	0.0865644
833	203.013	5828	0.0856241
834	203.257	5976	0.0877985
835	203.501	5798	0.0851834
836	203.744	5865	0.0861677
837	203.988	5857	0.0860502
838	204.232	5986	0.0879454
839	204.476	5702	0.083773
840	204.720	5918	0.0869464
841	204.964	5735	0.0842578
842	205.208	5656	0.0830971
843	205.451	5703	0.0837877
844	205.695	5718	0.084008
845	205.939	5605	0.0823479
846	206.183	5459	0.0802028
847	206.427	5529	0.0812313
848	206.671	5490	0.0806583
849	206.915	5651	0.0830237
850	207.159	5524	0.0811578
851	207.402	5512	0.0809815
852	207.646	5528	0.0812166
853	207.890	5554	0.0815986
854	208.134	5687	0.0835526
855	208.378	5371	0.07891
856	208.622	5435	0.0798502
857	208.866	5478	0.080482
858	209.109	5510	0.0809521
859	209.353	5476	0.0804526
860	209.597	5316	0.0781019
861	209.841	5501	0.0808199
862	210.085	5369	0.0788806
863	210.329	5288	0.0776905
864	210.573	5260	0.0772792
865	210.817	5423	0.0796739
866	211.060	5304	0.0779256
867	211.304	5280	0.077573
868	211.548	5270	0.0774261
869	211.792	5415	0.0795564
870	212.036	5341	0.0784692
871	212.280	5287	0.0776758
872	212.524	5280	0.077573
873	212.767	5139	0.0755014
874	213.011	5231	0.0768531
875	213.255	5285	0.0776465
876	213.499	5274	0.0774848
877	213.743	5308	0.0779844
878	213.987	5208	0.0765152
879	214.231	5384	0.079101
880	214.474	5283	0.0776171
881	214.718	5262	0.0773085
882	214.962	5277	0.0775289
883	215.206	5256	0.0772204
884	215.450	5260	0.0772792
885	215.694	5103	0.0749725
886	215.938	5252	0.0771616
887	216.182	5195	0.0763242
888	216.425	5182	0.0761332
889	216.669	5325	0.0782341
890	216.913	5249	0.0771176
891	217.157	5089	0.0747669
892	217.401	5241	0.077
893	217.645	5274	0.0774848
894	217.889	5240	0.0769853
895	218.132	5261	0.0772939
896	218.376	5341	0.0784692
897	218.620	5134	0.075428
898	218.864	5188	0.0762213
899	219.108	5206	0.0764858
900	219.352	5086	0.0747228
901	219.596	5280	0.077573
902	219.839	5296	0.0778081
903	220.083	5106	0.0750166
904	220.327	5323	0.0782047
905	220.571	5133	0.0754133
906	220.815	5251	0.0771469
907	221.059	5138	0.0754868
908	221.303	5113	0.0751195
909	221.547	5084	0.0746934
910	221.790	5149	0.0756484
911	222.034	5202	0.076427
912	222.278	5117	0.0751782
913	222.522	5296	0.0778081
914	222.766	5388	0.0791597
915	223.010	5571	0.0818483
916	223.254	5672	0.0833322
917	223.497	5532	0.0812753
918	223.741	5700	0.0837436
919	223.985	5596	0.0822156
920	224.229	5467	0.0803204
921	224.473	5478	0.080482
922	224.717	5180	0.0761038
923	224.961	5244	0.0770441
924	225.205	5050	0.0741939
925	225.448	5173	0.076001
926	225.692	4976	0.0731067
927	225.936	5093	0.0748256
928	226.180	5020	0.0737531
929	226.424	5077	0.0745906
930	226.668	4948	0.0726953
931	226.912	4911	0.0721517
932	227.155	5037	0.0740029
