#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2025-12-16, 12:10:26
# Real time (s): 78177.920
# Live time (s): 77461.720
#
# Total counts:  51566419
#
# Left marker:  20 (4.751 keV)
# Right marker: 50 (12.067 keV)
# Counts:       980968
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: -0.126274
#     A1: 0.243864
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
70	16.944	78446	1.01271
71	17.188	85699	1.10634
72	17.432	94827	1.22418
73	17.676	102025	1.3171
74	17.920	100732	1.30041
75	18.164	90753	1.17159
76	18.407	75320	0.972351
77	18.651	59380	0.766572
78	18.895	47952	0.619041
79	19.139	42966	0.554674
80	19.383	45920	0.592809
81	19.627	55630	0.718161
82	19.871	73314	0.946455
83	20.114	101402	1.30906
84	20.358	142321	1.83731
85	20.602	207188	2.67471
86	20.846	311743	4.02448
87	21.090	486055	6.27478
88	21.334	760517	9.81797
89	21.578	1138758	14.7009
90	21.822	1554501	20.068
91	22.065	1864495	24.0699
92	22.309	1931763	24.9383
93	22.553	1714126	22.1287
94	22.797	1296301	16.7347
95	23.041	842318	10.874
96	23.285	482266	6.22586
97	23.529	261276	3.37297
98	23.772	163481	2.11047
99	24.016	152286	1.96595
100	24.260	195149	2.5193
101	24.504	271303	3.50241
102	24.748	354356	4.5746
103	24.992	412467	5.32478
104	25.236	419631	5.41727
105	25.479	369477	4.7698
106	25.723	286205	3.69479
107	25.967	197927	2.55516
108	26.211	125415	1.61906
109	26.455	78367	1.01169
110	26.699	50270	0.648966
111	26.943	35255	0.455128
112	27.187	27733	0.358022
113	27.430	24299	0.31369
114	27.674	24079	0.31085
115	27.918	25715	0.33197
116	28.162	28631	0.369615
117	28.406	32495	0.419498
118	28.650	36314	0.468799
119	28.894	40383	0.521328
120	29.137	44691	0.576943
121	29.381	51605	0.6662
122	29.625	65105	0.84048
123	29.869	88775	1.14605
124	30.113	130180	1.68057
125	30.357	186340	2.40558
126	30.601	247308	3.19265
127	30.845	291922	3.7686
128	31.088	301673	3.89448
129	31.332	274674	3.54593
130	31.576	220276	2.84368
131	31.820	162793	2.10159
132	32.064	118470	1.5294
133	32.308	97750	1.26191
134	32.552	98438	1.2708
135	32.795	115631	1.49275
136	33.039	137753	1.77834
137	33.283	156217	2.0167
138	33.527	160419	2.07095
139	33.771	144866	1.87016
140	34.015	120409	1.55443
141	34.259	96124	1.24092
142	34.502	80897	1.04435
143	34.746	75918	0.980071
144	34.990	76930	0.993136
145	35.234	75284	0.971887
146	35.478	69066	0.891615
147	35.722	59086	0.762777
148	35.966	47842	0.617621
149	36.210	38107	0.491946
150	36.453	30884	0.3987
151	36.697	26301	0.339535
152	36.941	24909	0.321565
153	37.185	27565	0.355853
154	37.429	32078	0.414114
155	37.673	36677	0.473485
156	37.917	40039	0.516888
157	38.160	38661	0.499098
158	38.404	34340	0.443316
159	38.648	29293	0.378161
160	38.892	23290	0.300665
161	39.136	18785	0.242507
162	39.380	14928	0.192715
163	39.624	12339	0.159292
164	39.868	10203	0.131717
165	40.111	9164	0.118304
166	40.355	8549	0.110364
167	40.599	8378	0.108157
168	40.843	8134	0.105007
169	41.087	8206	0.105936
170	41.331	8209	0.105975
171	41.575	8295	0.107085
172	41.818	8372	0.108079
173	42.062	8374	0.108105
174	42.306	8496	0.10968
175	42.550	8583	0.110803
176	42.794	8931	0.115296
177	43.038	8990	0.116057
178	43.282	9471	0.122267
179	43.525	9554	0.123338
180	43.769	9545	0.123222
181	44.013	9450	0.121996
182	44.257	9354	0.120756
183	44.501	9432	0.121763
184	44.745	9266	0.11962
185	44.989	9297	0.120021
186	45.233	9202	0.118794
187	45.476	9196	0.118717
188	45.720	9226	0.119104
189	45.964	9409	0.121466
190	46.208	9544	0.123209
191	46.452	9681	0.124978
192	46.696	9675	0.1249
193	46.940	9713	0.125391
194	47.183	10244	0.132246
195	47.427	10110	0.130516
196	47.671	10779	0.139153
197	47.915	11182	0.144355
198	48.159	11459	0.147931
199	48.403	12019	0.155161
200	48.647	12951	0.167192
201	48.890	13715	0.177055
202	49.134	14476	0.186879
203	49.378	15333	0.197943
204	49.622	15754	0.203378
205	49.866	16245	0.209716
206	50.110	16417	0.211937
207	50.354	16304	0.210478
208	50.598	16264	0.209962
209	50.841	16500	0.213008
210	51.085	16696	0.215539
211	51.329	17127	0.221103
212	51.573	17697	0.228461
213	51.817	18300	0.236246
214	52.061	19500	0.251737
215	52.305	20853	0.269204
216	52.548	23176	0.299193
217	52.792	24743	0.319422
218	53.036	26417	0.341033
219	53.280	27349	0.353065
220	53.524	26630	0.343783
221	53.768	25729	0.332151
222	54.012	23884	0.308333
223	54.256	21987	0.283843
224	54.499	20657	0.266674
225	54.743	19887	0.256733
226	54.987	19046	0.245876
227	55.231	18578	0.239835
228	55.475	17930	0.231469
229	55.719	17811	0.229933
230	55.963	17190	0.221916
231	56.206	16647	0.214906
232	56.450	16095	0.20778
233	56.694	15664	0.202216
234	56.938	15190	0.196097
235	57.182	14960	0.193128
236	57.426	14688	0.189616
237	57.670	14634	0.188919
238	57.913	16337	0.210904
239	58.157	21809	0.281546
240	58.401	35536	0.458756
241	58.645	63649	0.821683
242	58.889	109085	1.40824
243	59.133	168813	2.17931
244	59.377	225957	2.91702
245	59.621	258162	3.33277
246	59.864	250721	3.23671
247	60.108	207822	2.6829
248	60.352	146788	1.89497
249	60.596	90193	1.16436
250	60.840	48754	0.629395
251	61.084	26150	0.337586
252	61.328	15590	0.201261
253	61.571	11725	0.151365
254	61.815	10527	0.135899
255	62.059	10172	0.131316
256	62.303	10350	0.133614
257	62.547	10244	0.132246
258	62.791	10327	0.133317
259	63.035	10028	0.129457
260	63.278	10189	0.131536
261	63.522	10285	0.132775
262	63.766	10304	0.133021
263	64.010	10316	0.133175
264	64.254	10536	0.136016
265	64.498	10356	0.133692
266	64.742	10445	0.134841
267	64.986	10599	0.136829
268	65.229	10903	0.140753
269	65.473	10931	0.141115
270	65.717	11168	0.144174
271	65.961	11212	0.144742
272	66.205	11624	0.150061
273	66.449	11673	0.150694
274	66.693	11598	0.149726
275	66.936	11964	0.15445
276	67.180	11658	0.1505
277	67.424	12208	0.1576
278	67.668	12195	0.157433
279	67.912	11942	0.154166
280	68.156	12224	0.157807
281	68.400	12114	0.156387
282	68.644	12182	0.157265
283	68.887	12310	0.158917
284	69.131	12289	0.158646
285	69.375	12175	0.157174
286	69.619	12262	0.158298
287	69.863	12571	0.162287
288	70.107	12377	0.159782
289	70.351	12580	0.162403
290	70.594	12647	0.163268
291	70.838	12805	0.165307
292	71.082	12343	0.159343
293	71.326	12523	0.161667
294	71.570	12468	0.160957
295	71.814	12754	0.164649
296	72.058	12755	0.164662
297	72.301	12732	0.164365
298	72.545	12874	0.166198
299	72.789	13069	0.168716
300	73.033	12914	0.166715
301	73.277	12771	0.164869
302	73.521	12823	0.16554
303	73.765	12549	0.162003
304	74.009	12627	0.16301
305	74.252	12384	0.159873
306	74.496	12608	0.162764
307	74.740	13011	0.167967
308	74.984	12915	0.166728
309	75.228	13009	0.167941
310	75.472	12610	0.16279
311	75.716	12506	0.161447
312	75.959	12230	0.157884
313	76.203	11597	0.149713
314	76.447	11328	0.14624
315	76.691	11283	0.145659
316	76.935	11223	0.144884
317	77.179	11297	0.14584
318	77.423	11123	0.143594
319	77.666	10902	0.14074
320	77.910	11014	0.142186
321	78.154	11111	0.143439
322	78.398	11396	0.147118
323	78.642	12024	0.155225
324	78.886	13224	0.170717
325	79.130	14888	0.192198
326	79.374	17350	0.223982
327	79.617	21167	0.273258
328	79.861	27002	0.348585
329	80.105	37234	0.480676
330	80.349	53214	0.686972
331	80.593	75190	0.970673
332	80.837	96566	1.24663
333	81.081	109631	1.41529
334	81.324	107180	1.38365
335	81.568	89660	1.15747
336	81.812	65977	0.851737
337	82.056	43516	0.561774
338	82.300	26763	0.3455
339	82.544	16924	0.218482
340	82.788	12595	0.162596
341	83.032	10782	0.139191
342	83.275	10614	0.137023
343	83.519	10598	0.136816
344	83.763	10812	0.139579
345	84.007	10899	0.140702
346	84.251	10980	0.141747
347	84.495	11471	0.148086
348	84.739	11373	0.146821
349	84.982	11405	0.147234
350	85.226	11593	0.149661
351	85.470	11349	0.146511
352	85.714	11028	0.142367
353	85.958	11015	0.142199
354	86.202	11128	0.143658
355	86.446	12014	0.155096
356	86.689	14385	0.185705
357	86.933	19958	0.25765
358	87.177	30826	0.397951
359	87.421	47921	0.618641
360	87.665	68537	0.884785
361	87.909	87569	1.13048
362	88.153	97804	1.26261
363	88.397	93696	1.20958
364	88.640	78372	1.01175
365	88.884	57003	0.735886
366	89.128	37102	0.478972
367	89.372	23171	0.299128
368	89.616	15316	0.197723
369	89.860	11861	0.153121
370	90.104	10231	0.132078
371	90.347	9739	0.125727
372	90.591	9752	0.125894
373	90.835	9659	0.124694
374	91.079	9572	0.123571
375	91.323	9737	0.125701
376	91.567	9666	0.124784
377	91.811	9822	0.126798
378	92.055	9768	0.126101
379	92.298	9920	0.128063
380	92.542	9979	0.128825
381	92.786	10154	0.131084
382	93.030	10209	0.131794
383	93.274	10374	0.133924
384	93.518	10146	0.130981
385	93.762	10225	0.132001
386	94.005	10139	0.13089
387	94.249	10263	0.132491
388	94.493	10086	0.130206
389	94.737	10294	0.132891
390	94.981	10233	0.132104
391	95.225	10443	0.134815
392	95.469	10322	0.133253
393	95.712	10756	0.138856
394	95.956	10442	0.134802
395	96.200	10671	0.137758
396	96.444	10649	0.137474
397	96.688	10528	0.135912
398	96.932	10793	0.139333
399	97.176	10736	0.138597
400	97.420	10973	0.141657
401	97.663	10817	0.139643
402	97.907	10736	0.138597
403	98.151	10822	0.139708
404	98.395	10781	0.139178
405	98.639	11003	0.142044
406	98.883	10995	0.141941
407	99.127	11051	0.142664
408	99.370	10997	0.141967
409	99.614	11029	0.14238
410	99.858	11174	0.144252
411	100.102	11189	0.144446
412	100.346	11170	0.1442
413	100.590	11081	0.143051
414	100.834	11274	0.145543
415	101.077	11215	0.144781
416	101.321	11289	0.145737
417	101.565	11131	0.143697
418	101.809	11266	0.14544
419	102.053	11243	0.145143
420	102.297	11607	0.149842
421	102.541	11496	0.148409
422	102.785	11566	0.149312
423	103.028	11456	0.147892
424	103.272	11557	0.149196
425	103.516	11546	0.149054
426	103.760	11500	0.14846
427	104.004	11334	0.146317
428	104.248	11171	0.144213
429	104.492	11301	0.145891
430	104.735	11216	0.144794
431	104.979	11268	0.145465
432	105.223	11099	0.143284
433	105.467	11080	0.143038
434	105.711	11127	0.143645
435	105.955	11137	0.143774
436	106.199	10904	0.140766
437	106.443	10890	0.140586
438	106.686	10717	0.138352
439	106.930	10771	0.139049
440	107.174	10580	0.136584
441	107.418	10872	0.140353
442	107.662	10542	0.136093
443	107.906	10745	0.138714
444	108.150	10283	0.132749
445	108.393	10355	0.133679
446	108.637	10191	0.131562
447	108.881	10255	0.132388
448	109.125	10345	0.13355
449	109.369	10244	0.132246
450	109.613	10254	0.132375
451	109.857	10077	0.13009
452	110.100	10032	0.129509
453	110.344	10190	0.131549
454	110.588	10104	0.130439
455	110.832	10211	0.13182
456	111.076	10257	0.132414
457	111.320	10117	0.130606
458	111.564	10402	0.134286
459	111.808	10568	0.136429
460	112.051	10413	0.134428
461	112.295	10433	0.134686
462	112.539	10197	0.131639
463	112.783	9998	0.12907
464	113.027	9657	0.124668
465	113.271	9433	0.121776
466	113.515	9471	0.122267
467	113.758	9405	0.121415
468	114.002	9251	0.119427
469	114.246	9273	0.119711
470	114.490	9204	0.11882
471	114.734	9109	0.117594
472	114.978	9272	0.119698
473	115.222	9175	0.118446
474	115.465	9017	0.116406
475	115.709	9238	0.119259
476	115.953	9274	0.119724
477	116.197	9392	0.121247
478	116.441	9160	0.118252
479	116.685	9164	0.118304
480	116.929	9191	0.118652
481	117.173	9026	0.116522
482	117.416	9358	0.120808
483	117.660	9085	0.117284
484	117.904	9003	0.116225
485	118.148	9126	0.117813
486	118.392	9126	0.117813
487	118.636	9156	0.1182
488	118.880	9013	0.116354
489	119.123	9102	0.117503
490	119.367	9161	0.118265
491	119.611	9166	0.118329
492	119.855	9188	0.118613
493	120.099	9518	0.122874
494	120.343	10303	0.133008
495	120.587	13641	0.1761
496	120.831	21036	0.271566
497	121.074	37818	0.488215
498	121.318	67004	0.864995
499	121.562	109635	1.41534
500	121.806	155592	2.00863
501	122.050	193059	2.49231
502	122.294	205541	2.65345
503	122.538	188055	2.42772
504	122.781	147653	1.90614
505	123.025	99919	1.28991
506	123.269	60279	0.778178
507	123.513	33367	0.430755
508	123.757	18419	0.237782
509	124.001	11792	0.15223
510	124.245	9322	0.120343
511	124.488	8644	0.111591
512	124.732	8431	0.108841
513	124.976	8440	0.108957
514	125.220	8421	0.108712
515	125.464	8519	0.109977
516	125.708	8373	0.108092
517	125.952	8345	0.107731
518	126.196	8468	0.109319
519	126.439	8113	0.104736
520	126.683	8389	0.108299
521	126.927	8405	0.108505
522	127.171	8207	0.105949
523	127.415	8274	0.106814
524	127.659	8376	0.108131
525	127.903	8305	0.107214
526	128.146	8229	0.106233
527	128.390	8135	0.10502
528	128.634	8381	0.108195
529	128.878	8069	0.104168
530	129.122	8303	0.107188
531	129.366	8274	0.106814
532	129.610	8224	0.106169
533	129.853	8084	0.104361
534	130.097	8135	0.10502
535	130.341	8097	0.104529
536	130.585	8070	0.10418
537	130.829	8096	0.104516
538	131.073	8277	0.106853
539	131.317	8194	0.105781
540	131.561	8080	0.10431
541	131.804	8169	0.105459
542	132.048	8038	0.103767
543	132.292	8063	0.10409
544	132.536	8125	0.104891
545	132.780	8073	0.104219
546	133.024	8020	0.103535
547	133.268	8147	0.105175
548	133.511	8156	0.105291
549	133.755	8110	0.104697
550	133.999	8102	0.104594
551	134.243	7866	0.101547
552	134.487	8207	0.105949
553	134.731	8350	0.107795
554	134.975	8696	0.112262
555	135.219	9142	0.11802
556	135.462	11062	0.142806
557	135.706	14507	0.18728
558	135.950	19138	0.247064
559	136.194	24566	0.317137
560	136.438	29251	0.377619
561	136.682	31381	0.405116
562	136.926	30154	0.389276
563	137.169	25578	0.330202
564	137.413	19918	0.257133
565	137.657	14785	0.190868
566	137.901	11444	0.147737
567	138.145	9354	0.120756
568	138.389	8381	0.108195
569	138.633	8169	0.105459
570	138.876	8118	0.1048
571	139.120	8140	0.105084
572	139.364	8076	0.104258
573	139.608	8018	0.103509
574	139.852	8084	0.104361
575	140.096	8128	0.104929
576	140.340	7987	0.103109
577	140.584	8068	0.104155
578	140.827	8139	0.105071
579	141.071	8201	0.105872
580	141.315	7999	0.103264
581	141.559	7971	0.102902
582	141.803	8091	0.104452
583	142.047	8083	0.104348
584	142.291	8171	0.105484
585	142.534	8109	0.104684
586	142.778	8035	0.103729
587	143.022	8002	0.103303
588	143.266	8159	0.105329
589	143.510	8062	0.104077
590	143.754	8106	0.104645
591	143.998	8183	0.105639
592	144.242	8332	0.107563
593	144.485	8069	0.104168
594	144.729	8230	0.106246
595	144.973	8037	0.103754
596	145.217	8075	0.104245
597	145.461	8335	0.107602
598	145.705	8129	0.104942
599	145.949	8252	0.10653
600	146.192	8219	0.106104
601	146.436	8204	0.10591
602	146.680	8086	0.104387
603	146.924	8412	0.108596
604	147.168	8061	0.104064
605	147.412	8242	0.106401
606	147.656	8185	0.105665
607	147.899	8367	0.108015
608	148.143	8068	0.104155
609	148.387	8326	0.107485
610	148.631	8160	0.105342
611	148.875	8263	0.106672
612	149.119	8312	0.107305
613	149.363	8227	0.106207
614	149.607	8295	0.107085
615	149.850	8281	0.106904
616	150.094	8335	0.107602
617	150.338	8167	0.105433
618	150.582	8280	0.106892
619	150.826	8142	0.10511
620	151.070	8497	0.109693
621	151.314	8363	0.107963
622	151.557	8280	0.106892
623	151.801	8234	0.106298
624	152.045	8376	0.108131
625	152.289	8278	0.106866
626	152.533	8426	0.108776
627	152.777	8340	0.107666
628	153.021	8192	0.105755
629	153.264	8351	0.107808
630	153.508	8252	0.10653
631	153.752	8296	0.107098
632	153.996	8219	0.106104
633	154.240	8069	0.104168
634	154.484	8213	0.106027
635	154.728	8219	0.106104
636	154.972	8302	0.107176
637	155.215	8303	0.107188
638	155.459	8245	0.10644
639	155.703	8209	0.105975
640	155.947	8412	0.108596
641	156.191	8235	0.106311
642	156.435	8161	0.105355
643	156.679	8090	0.104439
644	156.922	8109	0.104684
645	157.166	8336	0.107614
646	157.410	8206	0.105936
647	157.654	8087	0.1044
648	157.898	8170	0.105471
649	158.142	8099	0.104555
650	158.386	7912	0.102141
651	158.630	7997	0.103238
652	158.873	8139	0.105071
653	159.117	8159	0.105329
654	159.361	8112	0.104723
655	159.605	8211	0.106001
656	159.849	8345	0.107731
657	160.093	8608	0.111126
658	160.337	9007	0.116277
659	160.580	9298	0.120033
660	160.824	9399	0.121337
661	161.068	9315	0.120253
662	161.312	8944	0.115463
663	161.556	8695	0.112249
664	161.800	8289	0.107008
665	162.044	8231	0.106259
666	162.287	7879	0.101715
667	162.531	7842	0.101237
668	162.775	7743	0.0999591
669	163.019	8090	0.104439
670	163.263	7736	0.0998687
671	163.507	7785	0.100501
672	163.751	7901	0.101999
673	163.995	8302	0.107176
674	164.238	9209	0.118885
675	164.482	12209	0.157613
676	164.726	18674	0.241074
677	164.970	32310	0.417109
678	165.214	54425	0.702605
679	165.458	83672	1.08017
680	165.702	114316	1.47577
681	165.945	135902	1.75444
682	166.189	139180	1.79676
683	166.433	123876	1.59919
684	166.677	95655	1.23487
685	166.921	64086	0.827325
686	167.165	39074	0.50443
687	167.409	22348	0.288504
688	167.652	13298	0.171672
689	167.896	9567	0.123506
690	168.140	7956	0.102709
691	168.384	7510	0.0969511
692	168.628	7277	0.0939432
693	168.872	7261	0.0937366
694	169.116	7277	0.0939432
695	169.360	7202	0.092975
696	169.603	7195	0.0928846
697	169.847	7411	0.0956731
698	170.091	7342	0.0947823
699	170.335	7511	0.096964
700	170.579	7460	0.0963056
701	170.823	7467	0.096396
702	171.067	7449	0.0961636
703	171.310	7311	0.0943821
704	171.554	7667	0.0989779
705	171.798	7624	0.0984228
706	172.042	7664	0.0989392
707	172.286	7610	0.0982421
708	172.530	7670	0.0990166
709	172.774	7644	0.098681
710	173.018	7678	0.0991199
711	173.261	7541	0.0973513
712	173.505	7518	0.0970544
713	173.749	7517	0.0970415
714	173.993	7815	0.100889
715	174.237	7608	0.0982163
716	174.481	7510	0.0969511
717	174.725	7662	0.0989134
718	174.968	7831	0.101095
719	175.212	7632	0.0985261
720	175.456	7701	0.0994168
721	175.700	7603	0.0981517
722	175.944	7647	0.0987197
723	176.188	7814	0.100876
724	176.432	7656	0.0988359
725	176.675	7684	0.0991974
726	176.919	7468	0.0964089
727	177.163	7699	0.099391
728	177.407	7603	0.0981517
729	177.651	7559	0.0975837
730	177.895	7466	0.0963831
731	178.139	7556	0.097545
732	178.383	7606	0.0981904
733	178.626	7501	0.0968349
734	178.870	7609	0.0982292
735	179.114	7541	0.0973513
736	179.358	7533	0.097248
737	179.602	7482	0.0965896
738	179.846	7545	0.0974029
739	180.090	7366	0.0950921
740	180.333	7462	0.0963315
741	180.577	7437	0.0960087
742	180.821	7437	0.0960087
743	181.065	7406	0.0956085
744	181.309	7381	0.0952858
745	181.553	7426	0.0958667
746	181.797	7419	0.0957763
747	182.041	7300	0.0942401
748	182.284	7264	0.0937754
749	182.528	7455	0.0962411
750	182.772	7328	0.0946016
751	183.016	7312	0.094395
752	183.260	7503	0.0968607
753	183.504	7315	0.0944337
754	183.748	7300	0.0942401
755	183.991	7499	0.0968091
756	184.235	7373	0.0951825
757	184.479	7534	0.0972609
758	184.723	7404	0.0955827
759	184.967	7498	0.0967962
760	185.211	7437	0.0960087
761	185.455	7519	0.0970673
762	185.698	7421	0.0958022
763	185.942	7540	0.0973384
764	186.186	7655	0.098823
765	186.430	7558	0.0975708
766	186.674	7649	0.0987455
767	186.918	7638	0.0986035
768	187.162	7639	0.0986165
769	187.406	7481	0.0965767
770	187.649	7628	0.0984744
771	187.893	7501	0.0968349
772	188.137	7541	0.0973513
773	188.381	7376	0.0952212
774	188.625	7469	0.0964218
775	188.869	7383	0.0953116
776	189.113	7581	0.0978677
777	189.356	7573	0.0977644
778	189.600	7652	0.0987843
779	189.844	7477	0.0965251
780	190.088	7316	0.0944467
781	190.332	7599	0.0981001
782	190.576	7406	0.0956085
783	190.820	7366	0.0950921
784	191.063	7512	0.0969769
785	191.307	7471	0.0964476
786	191.551	7530	0.0972093
787	191.795	7496	0.0967704
788	192.039	7380	0.0952729
789	192.283	7333	0.0946661
790	192.527	7311	0.0943821
791	192.771	7351	0.0948985
792	193.014	7431	0.0959313
793	193.258	7335	0.0946919
794	193.502	7374	0.0951954
795	193.746	7278	0.0939561
796	193.990	7307	0.0943305
797	194.234	7241	0.0934784
798	194.478	7355	0.0949501
799	194.721	7326	0.0945757
800	194.965	7337	0.0947178
801	195.209	7261	0.0937366
802	195.453	7362	0.0950405
803	195.697	7442	0.0960733
804	195.941	7465	0.0963702
805	196.185	7268	0.093827
806	196.429	7339	0.0947436
807	196.672	7375	0.0952083
808	196.916	7458	0.0962798
809	197.160	7465	0.0963702
810	197.404	7322	0.0945241
811	197.648	7483	0.0966026
812	197.892	7320	0.0944983
813	198.136	7533	0.097248
814	198.379	7575	0.0977902
815	198.623	7763	0.100217
816	198.867	7880	0.101728
817	199.111	8282	0.106917
818	199.355	8163	0.105381
819	199.599	8200	0.105859
820	199.843	7986	0.103096
821	200.086	7895	0.101921
822	200.330	7743	0.0999591
823	200.574	7561	0.0976095
824	200.818	7418	0.0957634
825	201.062	7398	0.0955052
826	201.306	7512	0.0969769
827	201.550	7462	0.0963315
828	201.794	7362	0.0950405
829	202.037	7478	0.096538
830	202.281	7453	0.0962153
831	202.525	7471	0.0964476
832	202.769	7333	0.0946661
833	203.013	7506	0.0968995
834	203.257	7356	0.094963
835	203.501	7389	0.0953891
836	203.744	7526	0.0971577
837	203.988	7631	0.0985132
838	204.232	7532	0.0972351
839	204.476	7385	0.0953374
840	204.720	7473	0.0964735
841	204.964	7308	0.0943434
842	205.208	7391	0.0954149
843	205.451	7242	0.0934913
844	205.695	7204	0.0930008
845	205.939	7231	0.0933493
846	206.183	7062	0.0911676
847	206.427	6964	0.0899025
848	206.671	7165	0.0924973
849	206.915	7184	0.0927426
850	207.159	7057	0.0911031
851	207.402	7071	0.0912838
852	207.646	7077	0.0913613
853	207.890	6994	0.0902898
854	208.134	7041	0.0908965
855	208.378	6870	0.088689
856	208.622	6985	0.0901736
857	208.866	6963	0.0898896
858	209.109	6978	0.0900832
859	209.353	6905	0.0891408
860	209.597	6856	0.0885082
861	209.841	6778	0.0875013
862	210.085	7022	0.0906512
863	210.329	6970	0.0899799
864	210.573	6959	0.0898379
865	210.817	6987	0.0901994
866	211.060	6907	0.0891666
867	211.304	6839	0.0882888
868	211.548	6797	0.0877466
869	211.792	6786	0.0876046
870	212.036	6850	0.0884308
871	212.280	6771	0.0874109
872	212.524	6934	0.0895152
873	212.767	6752	0.0871656
874	213.011	6975	0.0900445
875	213.255	6925	0.089399
876	213.499	6982	0.0901348
877	213.743	6781	0.08754
878	213.987	6785	0.0875917
879	214.231	6845	0.0883662
880	214.474	6759	0.087256
881	214.718	6647	0.0858101
882	214.962	6738	0.0869849
883	215.206	6788	0.0876304
884	215.450	6700	0.0864943
885	215.694	6776	0.0874755
886	215.938	6688	0.0863394
887	216.182	6633	0.0856294
888	216.425	6816	0.0879918
889	216.669	6688	0.0863394
890	216.913	6810	0.0879144
891	217.157	6816	0.0879918
892	217.401	6632	0.0856165
893	217.645	6810	0.0879144
894	217.889	6847	0.088392
895	218.132	6710	0.0866234
896	218.376	6761	0.0872818
897	218.620	6762	0.0872947
898	218.864	6714	0.0866751
899	219.108	6821	0.0880564
900	219.352	6504	0.0839641
901	219.596	6604	0.085255
902	219.839	6711	0.0866363
903	220.083	6631	0.0856036
904	220.327	6547	0.0845192
905	220.571	6575	0.0848806
906	220.815	6668	0.0860812
907	221.059	6513	0.0840802
908	221.303	6717	0.0867138
909	221.547	6529	0.0842868
910	221.790	6644	0.0857714
911	222.034	6600	0.0852034
912	222.278	6540	0.0844288
913	222.522	6794	0.0877078
914	222.766	6849	0.0884179
915	223.010	7010	0.0904963
916	223.254	7349	0.0948727
917	223.497	7247	0.0935559
918	223.741	7327	0.0945887
919	223.985	7320	0.0944983
920	224.229	6868	0.0886631
921	224.473	6790	0.0876562
922	224.717	6615	0.085397
923	224.961	6612	0.0853583
924	225.205	6488	0.0837575
925	225.448	6458	0.0833702
926	225.692	6451	0.0832798
927	225.936	6413	0.0827893
928	226.180	6437	0.0830991
929	226.424	6471	0.083538
930	226.668	6471	0.083538
931	226.912	6419	0.0828667
932	227.155	6473	0.0835639
933	227.399	6619	0.0854487
934	227.643	6626	0.085539
935	227.887	6453	0.0833057
936	228.131	6327	0.0816791
937	228.375	6297	0.0812918
938	228.619	6329	0.0817049
939	228.862	6405	0.082686
940	229.106	6436	0.0830862
941	229.350	6375	0.0822987
942	229.594	6357	0.0820663
