#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2025-12-18, 14:04:24
# Real time (s): 78365.930
# Live time (s): 77359.070
#
# Total counts:  73932277
#
# Left marker:  20 (4.751 keV)
# Right marker: 50 (12.067 keV)
# Counts:       1403125
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: -0.126274
#     A1: 0.243864
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
2261	551.251	2467	0.0318902
2262	551.495	2468	0.0319032
2263	551.739	2422	0.0313085
2264	551.983	2448	0.0316446
2265	552.227	2441	0.0315542
2266	552.471	2440	0.0315412
2267	552.715	2494	0.0322393
2268	552.958	2519	0.0325624
2269	553.202	2417	0.0312439
2270	553.446	2429	0.031399
2271	553.690	2518	0.0325495
2272	553.934	2497	0.0322781
2273	554.178	2451	0.0316834
2274	554.422	2412	0.0311793
2275	554.665	2437	0.0315024
2276	554.909	2474	0.0319807
2277	555.153	2452	0.0316963
2278	555.397	2416	0.031231
2279	555.641	2506	0.0323944
2280	555.885	2554	0.0330149
2281	556.129	2435	0.0314766
2282	556.372	2475	0.0319937
2283	556.616	2443	0.03158
2284	556.860	2432	0.0314378
2285	557.104	2470	0.031929
2286	557.348	2560	0.0330924
2287	557.592	2418	0.0312568
2288	557.836	2498	0.032291
2289	558.080	2430	0.031412
2290	558.323	2483	0.0320971
2291	558.567	2393	0.0309337
2292	558.811	2434	0.0314637
2293	559.055	2433	0.0314507
2294	559.299	2437	0.0315024
2295	559.543	2402	0.03105
2296	559.787	2527	0.0326659
2297	560.030	2469	0.0319161
2298	560.274	2436	0.0314895
2299	560.518	2525	0.03264
2300	560.762	2492	0.0322134
2301	561.006	2446	0.0316188
2302	561.250	2420	0.0312827
2303	561.494	2487	0.0321488
2304	561.738	2395	0.0309595
2305	561.981	2454	0.0317222
2306	562.225	2479	0.0320454
2307	562.469	2470	0.031929
2308	562.713	2511	0.032459
2309	562.957	2535	0.0327693
2310	563.201	2413	0.0311922
2311	563.445	2483	0.0320971
2312	563.688	2425	0.0313473
2313	563.932	2483	0.0320971
2314	564.176	2414	0.0312051
2315	564.420	2366	0.0305846
2316	564.664	2438	0.0315154
2317	564.908	2490	0.0321876
2318	565.152	2449	0.0316576
2319	565.395	2467	0.0318902
2320	565.639	2419	0.0312698
2321	565.883	2380	0.0307656
2322	566.127	2479	0.0320454
2323	566.371	2425	0.0313473
2324	566.615	2455	0.0317351
2325	566.859	2510	0.0324461
2326	567.103	2416	0.031231
2327	567.346	2529	0.0326917
2328	567.590	2422	0.0313085
2329	567.834	2479	0.0320454
2330	568.078	2473	0.0319678
2331	568.322	2435	0.0314766
2332	568.566	2443	0.03158
2333	568.810	2449	0.0316576
2334	569.053	2421	0.0312956
2335	569.297	2403	0.0310629
2336	569.541	2407	0.0311146
2337	569.785	2543	0.0328727
2338	570.029	2412	0.0311793
2339	570.273	2527	0.0326659
2340	570.517	2467	0.0318902
2341	570.761	2416	0.031231
2342	571.004	2501	0.0323298
2343	571.248	2463	0.0318385
2344	571.492	2514	0.0324978
2345	571.736	2488	0.0321617
2346	571.980	2470	0.031929
2347	572.224	2467	0.0318902
2348	572.468	2537	0.0327951
2349	572.711	2489	0.0321746
2350	572.955	2478	0.0320324
2351	573.199	2517	0.0325366
2352	573.443	2432	0.0314378
2353	573.687	2514	0.0324978
2354	573.931	2511	0.032459
2355	574.175	2459	0.0317868
2356	574.418	2530	0.0327046
2357	574.662	2560	0.0330924
2358	574.906	2494	0.0322393
2359	575.150	2342	0.0302744
2360	575.394	2453	0.0317093
2361	575.638	2441	0.0315542
2362	575.882	2518	0.0325495
2363	576.126	2529	0.0326917
2364	576.369	2430	0.031412
2365	576.613	2336	0.0301968
2366	576.857	2535	0.0327693
2367	577.101	2431	0.0314249
2368	577.345	2498	0.032291
2369	577.589	2383	0.0308044
2370	577.833	2387	0.0308561
2371	578.076	2407	0.0311146
2372	578.320	2495	0.0322522
2373	578.564	2438	0.0315154
2374	578.808	2450	0.0316705
2375	579.052	2411	0.0311664
2376	579.296	2472	0.0319549
2377	579.540	2427	0.0313732
2378	579.783	2482	0.0320841
2379	580.027	2553	0.0330019
2380	580.271	2427	0.0313732
2381	580.515	2422	0.0313085
2382	580.759	2393	0.0309337
2383	581.003	2478	0.0320324
2384	581.247	2480	0.0320583
2385	581.491	2478	0.0320324
2386	581.734	2452	0.0316963
2387	581.978	2493	0.0322263
2388	582.222	2547	0.0329244
2389	582.466	2547	0.0329244
2390	582.710	2368	0.0306105
2391	582.954	2520	0.0325754
2392	583.198	2486	0.0321359
2393	583.441	2522	0.0326012
2394	583.685	2501	0.0323298
2395	583.929	2466	0.0318773
2396	584.173	2466	0.0318773
2397	584.417	2541	0.0328468
2398	584.661	2420	0.0312827
2399	584.905	2498	0.032291
2400	585.149	2486	0.0321359
2401	585.392	2386	0.0308432
2402	585.636	2478	0.0320324
2403	585.880	2558	0.0330666
2404	586.124	2434	0.0314637
2405	586.368	2504	0.0323685
2406	586.612	2466	0.0318773
2407	586.856	2469	0.0319161
2408	587.099	2478	0.0320324
2409	587.343	2472	0.0319549
2410	587.587	2465	0.0318644
2411	587.831	2544	0.0328856
2412	588.075	2457	0.031761
2413	588.319	2491	0.0322005
2414	588.563	2526	0.0326529
2415	588.806	2567	0.0331829
2416	589.050	2518	0.0325495
2417	589.294	2555	0.0330278
2418	589.538	2505	0.0323815
2419	589.782	2440	0.0315412
2420	590.026	2522	0.0326012
2421	590.270	2498	0.032291
2422	590.514	2603	0.0336483
2423	590.757	2550	0.0329632
2424	591.001	2532	0.0327305
2425	591.245	2537	0.0327951
2426	591.489	2519	0.0325624
2427	591.733	2478	0.0320324
2428	591.977	2490	0.0321876
2429	592.221	2452	0.0316963
2430	592.464	2468	0.0319032
2431	592.708	2480	0.0320583
2432	592.952	2608	0.0337129
2433	593.196	2476	0.0320066
2434	593.440	2501	0.0323298
2435	593.684	2543	0.0328727
2436	593.928	2540	0.0328339
2437	594.171	2626	0.0339456
2438	594.415	2537	0.0327951
2439	594.659	2513	0.0324849
2440	594.903	2563	0.0331312
2441	595.147	2461	0.0318127
2442	595.391	2515	0.0325107
2443	595.635	2547	0.0329244
2444	595.879	2575	0.0332863
2445	596.122	2568	0.0331958
2446	596.366	2551	0.0329761
2447	596.610	2520	0.0325754
2448	596.854	2561	0.0331054
2449	597.098	2597	0.0335707
2450	597.342	2544	0.0328856
2451	597.586	2570	0.0332217
2452	597.829	2590	0.0334802
2453	598.073	2608	0.0337129
2454	598.317	2567	0.0331829
2455	598.561	2554	0.0330149
2456	598.805	2519	0.0325624
2457	599.049	2560	0.0330924
2458	599.293	2587	0.0334415
2459	599.537	2534	0.0327563
2460	599.780	2612	0.0337646
2461	600.024	2544	0.0328856
2462	600.268	2515	0.0325107
2463	600.512	2570	0.0332217
2464	600.756	2644	0.0341783
2465	601.000	2610	0.0337388
2466	601.244	2563	0.0331312
2467	601.487	2670	0.0345144
2468	601.731	2610	0.0337388
2469	601.975	2655	0.0343205
2470	602.219	2551	0.0329761
2471	602.463	2606	0.0336871
2472	602.707	2561	0.0331054
2473	602.951	2540	0.0328339
2474	603.194	2616	0.0338163
2475	603.438	2517	0.0325366
2476	603.682	2516	0.0325237
2477	603.926	2554	0.0330149
2478	604.170	2557	0.0330537
2479	604.414	2531	0.0327176
2480	604.658	2629	0.0339844
2481	604.902	2623	0.0339068
2482	605.145	2574	0.0332734
2483	605.389	2594	0.0335319
2484	605.633	2694	0.0348246
2485	605.877	2742	0.0354451
2486	606.121	2514	0.0324978
2487	606.365	2607	0.0337
2488	606.609	2666	0.0344627
2489	606.852	2649	0.0342429
2490	607.096	2589	0.0334673
2491	607.340	2624	0.0339197
2492	607.584	2528	0.0326788
2493	607.828	2583	0.0333897
2494	608.072	2681	0.0346566
2495	608.316	2620	0.033868
2496	608.559	2677	0.0346049
2497	608.803	2594	0.0335319
2498	609.047	2658	0.0343593
2499	609.291	2682	0.0346695
2500	609.535	2661	0.034398
2501	609.779	2679	0.0346307
2502	610.023	2528	0.0326788
2503	610.267	2759	0.0356649
2504	610.510	2747	0.0355097
2505	610.754	2602	0.0336354
2506	610.998	2721	0.0351736
2507	611.242	2724	0.0352124
2508	611.486	2762	0.0357036
2509	611.730	2681	0.0346566
2510	611.974	2780	0.0359363
2511	612.217	2672	0.0345402
2512	612.461	2662	0.034411
2513	612.705	2616	0.0338163
2514	612.949	2541	0.0328468
2515	613.193	2658	0.0343593
2516	613.437	2589	0.0334673
2517	613.681	2594	0.0335319
2518	613.925	2681	0.0346566
2519	614.168	2665	0.0344497
2520	614.412	2664	0.0344368
2521	614.656	2591	0.0334932
2522	614.900	2675	0.034579
2523	615.144	2680	0.0346436
2524	615.388	2720	0.0351607
2525	615.632	2715	0.0350961
2526	615.875	2647	0.0342171
2527	616.119	2709	0.0350185
2528	616.363	2702	0.034928
2529	616.607	2631	0.0340102
2530	616.851	2632	0.0340232
2531	617.095	2682	0.0346695
2532	617.339	2724	0.0352124
2533	617.582	2677	0.0346049
2534	617.826	2693	0.0348117
2535	618.070	2762	0.0357036
2536	618.314	2723	0.0351995
2537	618.558	2694	0.0348246
2538	618.802	2729	0.0352771
2539	619.046	2696	0.0348505
2540	619.290	2714	0.0350832
2541	619.533	2703	0.034941
2542	619.777	2732	0.0353158
2543	620.021	2595	0.0335449
2544	620.265	2600	0.0336095
2545	620.509	2676	0.0345919
2546	620.753	2737	0.0353805
2547	620.997	2762	0.0357036
2548	621.240	2704	0.0349539
2549	621.484	2732	0.0353158
2550	621.728	2712	0.0350573
2551	621.972	2782	0.0359622
2552	622.216	2754	0.0356002
2553	622.460	2745	0.0354839
2554	622.704	2759	0.0356649
2555	622.948	2764	0.0357295
2556	623.191	2709	0.0350185
2557	623.435	2801	0.0362078
2558	623.679	2722	0.0351866
2559	623.923	2690	0.0347729
2560	624.167	2712	0.0350573
2561	624.411	2717	0.0351219
2562	624.655	2716	0.035109
2563	624.898	2786	0.0360139
2564	625.142	2775	0.0358717
2565	625.386	2757	0.035639
2566	625.630	2755	0.0356131
2567	625.874	2723	0.0351995
2568	626.118	2791	0.0360785
2569	626.362	2773	0.0358458
2570	626.605	2720	0.0351607
2571	626.849	2858	0.0369446
2572	627.093	2817	0.0364146
2573	627.337	2782	0.0359622
2574	627.581	2832	0.0366085
2575	627.825	2703	0.034941
2576	628.069	2778	0.0359105
2577	628.313	2824	0.0365051
2578	628.556	2902	0.0375134
2579	628.800	2752	0.0355744
2580	629.044	2893	0.037397
2581	629.288	2820	0.0364534
2582	629.532	2720	0.0351607
2583	629.776	2909	0.0376039
2584	630.020	2786	0.0360139
2585	630.263	2918	0.0377202
2586	630.507	2856	0.0369187
2587	630.751	2831	0.0365956
2588	630.995	2852	0.036867
2589	631.239	2770	0.035807
2590	631.483	2883	0.0372678
2591	631.727	2759	0.0356649
2592	631.970	2774	0.0358588
2593	632.214	2906	0.0375651
2594	632.458	2850	0.0368412
2595	632.702	2839	0.036699
2596	632.946	2914	0.0376685
2597	633.190	2773	0.0358458
2598	633.434	2819	0.0364405
2599	633.678	2860	0.0369705
2600	633.921	2820	0.0364534
2601	634.165	2851	0.0368541
2602	634.409	2806	0.0362724
2603	634.653	2836	0.0366602
2604	634.897	2840	0.0367119
2605	635.141	2777	0.0358975
2606	635.385	2814	0.0363758
2607	635.628	2915	0.0376814
2608	635.872	2977	0.0384829
2609	636.116	2806	0.0362724
2610	636.360	2808	0.0362983
2611	636.604	2920	0.0377461
2612	636.848	2859	0.0369575
2613	637.092	2919	0.0377331
2614	637.336	2821	0.0364663
2615	637.579	2965	0.0383278
2616	637.823	2856	0.0369187
2617	638.067	2975	0.038457
2618	638.311	2883	0.0372678
2619	638.555	2873	0.0371385
2620	638.799	2798	0.036169
2621	639.043	2864	0.0370222
2622	639.286	2995	0.0387156
2623	639.530	2965	0.0383278
2624	639.774	2983	0.0385604
2625	640.018	2981	0.0385346
2626	640.262	2901	0.0375005
2627	640.506	2955	0.0381985
2628	640.750	2869	0.0370868
2629	640.993	2908	0.0375909
2630	641.237	2891	0.0373712
2631	641.481	2857	0.0369317
2632	641.725	2946	0.0380822
2633	641.969	2977	0.0384829
2634	642.213	2842	0.0367378
2635	642.457	2977	0.0384829
2636	642.701	2802	0.0362207
2637	642.944	3025	0.0391034
2638	643.188	2893	0.037397
2639	643.432	2982	0.0385475
2640	643.676	2879	0.0372161
2641	643.920	2962	0.038289
2642	644.164	2923	0.0377848
2643	644.408	3038	0.0392714
2644	644.651	3043	0.039336
2645	644.895	2913	0.0376556
2646	645.139	2944	0.0380563
2647	645.383	2894	0.03741
2648	645.627	2992	0.0386768
2649	645.871	2983	0.0385604
2650	646.115	3046	0.0393748
2651	646.358	2953	0.0381726
2652	646.602	2992	0.0386768
2653	646.846	3048	0.0394007
2654	647.090	3013	0.0389482
2655	647.334	2988	0.0386251
2656	647.578	3062	0.0395817
2657	647.822	3015	0.0389741
2658	648.066	2973	0.0384312
2659	648.309	2975	0.038457
2660	648.553	3065	0.0396204
2661	648.797	2955	0.0381985
2662	649.041	2956	0.0382114
2663	649.285	3038	0.0392714
2664	649.529	3039	0.0392843
2665	649.773	3031	0.0391809
2666	650.016	3100	0.0400729
2667	650.260	2961	0.0382761
2668	650.504	2969	0.0383795
2669	650.748	2967	0.0383536
2670	650.992	3054	0.0394782
2671	651.236	3044	0.039349
2672	651.480	3073	0.0397238
2673	651.724	3136	0.0405382
2674	651.967	3136	0.0405382
2675	652.211	3190	0.0412363
2676	652.455	3076	0.0397626
2677	652.699	2987	0.0386121
2678	652.943	2990	0.0386509
2679	653.187	3106	0.0401504
2680	653.431	2960	0.0382631
2681	653.674	3206	0.0414431
2682	653.918	3120	0.0403314
2683	654.162	3118	0.0403056
2684	654.406	3028	0.0391421
2685	654.650	3101	0.0400858
2686	654.894	3206	0.0414431
2687	655.138	3148	0.0406934
2688	655.381	3087	0.0399048
2689	655.625	3117	0.0402926
2690	655.869	3063	0.0395946
2691	656.113	3091	0.0399565
2692	656.357	3165	0.0409131
2693	656.601	3077	0.0397756
2694	656.845	3176	0.0410553
2695	657.089	3145	0.0406546
2696	657.332	3138	0.0405641
2697	657.576	3179	0.0410941
2698	657.820	3194	0.041288
2699	658.064	3032	0.0391939
2700	658.308	3128	0.0404348
2701	658.552	3099	0.0400599
2702	658.796	3139	0.040577
2703	659.039	3158	0.0408226
2704	659.283	3178	0.0410812
2705	659.527	3218	0.0415982
2706	659.771	3285	0.0424643
2707	660.015	3470	0.0448558
2708	660.259	3866	0.0499747
2709	660.503	5232	0.0676327
2710	660.746	7683	0.0993161
2711	660.990	11813	0.152703
2712	661.234	19144	0.247469
2713	661.478	28808	0.372393
2714	661.722	42035	0.543375
2715	661.966	54506	0.704584
2716	662.210	65422	0.845693
2717	662.454	70434	0.910481
2718	662.697	68116	0.880517
2719	662.941	59626	0.770769
2720	663.185	47096	0.608797
2721	663.429	34079	0.44053
2722	663.673	22147	0.286288
2723	663.917	13781	0.178143
2724	664.161	8503	0.109916
2725	664.404	5777	0.0746777
2726	664.648	4163	0.053814
2727	664.892	3603	0.046575
2728	665.136	3289	0.042516
2729	665.380	3135	0.0405253
2730	665.624	3173	0.0410165
2731	665.868	3270	0.0422704
2732	666.112	3159	0.0408355
2733	666.355	3239	0.0418697
2734	666.599	3256	0.0420894
2735	666.843	3176	0.0410553
2736	667.087	3119	0.0403185
2737	667.331	3247	0.0419731
2738	667.575	3159	0.0408355
2739	667.819	3185	0.0411716
2740	668.062	3306	0.0427358
2741	668.306	3221	0.041637
2742	668.550	3063	0.0395946
2743	668.794	3192	0.0412621
2744	669.038	3119	0.0403185
2745	669.282	3221	0.041637
2746	669.526	3278	0.0423738
2747	669.769	3256	0.0420894
2748	670.013	3357	0.043395
2749	670.257	3264	0.0421929
2750	670.501	3205	0.0414302
2751	670.745	3279	0.0423868
2752	670.989	3273	0.0423092
2753	671.233	3172	0.0410036
2754	671.477	3242	0.0419085
2755	671.720	3237	0.0418438
2756	671.964	3160	0.0408485
2757	672.208	3225	0.0416887
2758	672.452	3284	0.0424514
2759	672.696	3285	0.0424643
2760	672.940	3302	0.0426841
2761	673.184	3259	0.0421282
2762	673.427	3293	0.0425677
2763	673.671	3285	0.0424643
2764	673.915	3254	0.0420636
2765	674.159	3131	0.0404736
2766	674.403	3286	0.0424772
2767	674.647	3162	0.0408743
2768	674.891	3218	0.0415982
2769	675.135	3332	0.0430719
2770	675.378	3281	0.0424126
2771	675.622	3252	0.0420377
2772	675.866	3327	0.0430072
2773	676.110	3273	0.0423092
2774	676.354	3266	0.0422187
2775	676.598	3331	0.0430589
2776	676.842	3304	0.0427099
2777	677.085	3339	0.0431624
2778	677.329	3377	0.0436536
2779	677.573	3304	0.0427099
2780	677.817	3325	0.0429814
2781	678.061	3349	0.0432916
2782	678.305	3321	0.0429297
2783	678.549	3379	0.0436794
2784	678.792	3336	0.0431236
2785	679.036	3283	0.0424385
2786	679.280	3318	0.0428909
2787	679.524	3239	0.0418697
2788	679.768	3318	0.0428909
2789	680.012	3353	0.0433433
2790	680.256	3405	0.0440155
2791	680.500	3333	0.0430848
2792	680.743	3353	0.0433433
2793	680.987	3414	0.0441319
2794	681.231	3434	0.0443904
2795	681.475	3421	0.0442224
2796	681.719	3253	0.0420507
2797	681.963	3385	0.043757
2798	682.207	3386	0.0437699
2799	682.450	3343	0.0432141
2800	682.694	3327	0.0430072
2801	682.938	3362	0.0434597
2802	683.182	3308	0.0427616
2803	683.426	3356	0.0433821
2804	683.670	3272	0.0422963
2805	683.914	3299	0.0426453
2806	684.157	3419	0.0441965
2807	684.401	3353	0.0433433
2808	684.645	3472	0.0448816
2809	684.889	3429	0.0443258
2810	685.133	3313	0.0428263
2811	685.377	3287	0.0424902
2812	685.621	3438	0.0444421
2813	685.865	3295	0.0425936
2814	686.108	3435	0.0444033
2815	686.352	3408	0.0440543
2816	686.596	3287	0.0424902
2817	686.840	3403	0.0439897
2818	687.084	3445	0.0445326
2819	687.328	3428	0.0443128
2820	687.572	3397	0.0439121
2821	687.815	3337	0.0431365
2822	688.059	3295	0.0425936
2823	688.303	3398	0.043925
2824	688.547	3442	0.0444938
2825	688.791	3460	0.0447265
2826	689.035	3290	0.0425289
2827	689.279	3500	0.0452436
2828	689.523	3344	0.043227
2829	689.766	3441	0.0444809
2830	690.010	3455	0.0446619
2831	690.254	3410	0.0440802
2832	690.498	3538	0.0457348
2833	690.742	3419	0.0441965
2834	690.986	3363	0.0434726
2835	691.230	3382	0.0437182
2836	691.473	3304	0.0427099
2837	691.717	3367	0.0435243
2838	691.961	3502	0.0452694
2839	692.205	3373	0.0436019
2840	692.449	3343	0.0432141
2841	692.693	3393	0.0438604
2842	692.937	3389	0.0438087
2843	693.180	3533	0.0456701
2844	693.424	3438	0.0444421
2845	693.668	3337	0.0431365
2846	693.912	3365	0.0434985
2847	694.156	3295	0.0425936
2848	694.400	3403	0.0439897
2849	694.644	3188	0.0412104
2850	694.888	3238	0.0418568
2851	695.131	3320	0.0429168
2852	695.375	3268	0.0422446
2853	695.619	3230	0.0417533
2854	695.863	3281	0.0424126
2855	696.107	3222	0.0416499
2856	696.351	3298	0.0426324
2857	696.595	3286	0.0424772
2858	696.838	3244	0.0419343
2859	697.082	3233	0.0417921
2860	697.326	3169	0.0409648
2861	697.570	3224	0.0416758
2862	697.814	3174	0.0410294
2863	698.058	3134	0.0405124
2864	698.302	3158	0.0408226
2865	698.545	3035	0.0392326
2866	698.789	3025	0.0391034
2867	699.033	3081	0.0398273
2868	699.277	3021	0.0390517
2869	699.521	3065	0.0396204
2870	699.765	3049	0.0394136
2871	700.009	2835	0.0366473
2872	700.253	2797	0.0361561
2873	700.496	2815	0.0363888
2874	700.740	2881	0.0372419
2875	700.984	2796	0.0361431
2876	701.228	2765	0.0357424
2877	701.472	2700	0.0349022
2878	701.716	2673	0.0345532
2879	701.960	2803	0.0362336
2880	702.203	2710	0.0350314
2881	702.447	2683	0.0346824
2882	702.691	2685	0.0347083
2883	702.935	2643	0.0341654
2884	703.179	2695	0.0348375
2885	703.423	2610	0.0337388
2886	703.667	2612	0.0337646
2887	703.911	2549	0.0329502
2888	704.154	2467	0.0318902
2889	704.398	2477	0.0320195
2890	704.642	2572	0.0332476
2891	704.886	2445	0.0316059
2892	705.130	2440	0.0315412
2893	705.374	2491	0.0322005
2894	705.618	2436	0.0314895
2895	705.861	2478	0.0320324
2896	706.105	2488	0.0321617
2897	706.349	2474	0.0319807
2898	706.593	2490	0.0321876
2899	706.837	2452	0.0316963
2900	707.081	2536	0.0327822
2901	707.325	2409	0.0311405
2902	707.568	2425	0.0313473
2903	707.812	2345	0.0303132
2904	708.056	2354	0.0304295
2905	708.300	2418	0.0312568
2906	708.544	2386	0.0308432
2907	708.788	2417	0.0312439
2908	709.032	2406	0.0311017
2909	709.276	2338	0.0302227
2910	709.519	2306	0.029809
2911	709.763	2393	0.0309337
2912	710.007	2392	0.0309207
2913	710.251	2407	0.0311146
2914	710.495	2320	0.02999
2915	710.739	2321	0.0300029
2916	710.983	2277	0.0294342
2917	711.226	2406	0.0311017
2918	711.470	2436	0.0314895
2919	711.714	2244	0.0290076
2920	711.958	2414	0.0312051
2921	712.202	2313	0.0298995
2922	712.446	2209	0.0285552
2923	712.690	2344	0.0303003
2924	712.933	2237	0.0289171
2925	713.177	2303	0.0297703
2926	713.421	2238	0.02893
2927	713.665	2289	0.0295893
2928	713.909	2244	0.0290076
2929	714.153	2318	0.0299642
2930	714.397	2336	0.0301968
2931	714.641	2158	0.0278959
2932	714.884	2212	0.0285939
2933	715.128	2304	0.0297832
2934	715.372	2244	0.0290076
2935	715.616	2213	0.0286069
2936	715.860	2245	0.0290205
2937	716.104	2277	0.0294342
2938	716.348	2235	0.0288912
2939	716.591	2257	0.0291756
2940	716.835	2359	0.0304942
2941	717.079	2250	0.0290851
2942	717.323	2328	0.0300934
2943	717.567	2203	0.0284776
2944	717.811	2156	0.02787
2945	718.055	2236	0.0289042
2946	718.299	2235	0.0288912
2947	718.542	2187	0.0282708
2948	718.786	2188	0.0282837
2949	719.030	2313	0.0298995
2950	719.274	2230	0.0288266
2951	719.518	2238	0.02893
2952	719.762	2254	0.0291369
2953	720.006	2192	0.0283354
2954	720.249	2244	0.0290076
2955	720.493	2228	0.0288008
2956	720.737	2231	0.0288395
2957	720.981	2185	0.0282449
2958	721.225	2195	0.0283742
2959	721.469	2197	0.0284
2960	721.713	2213	0.0286069
2961	721.956	2252	0.029111
2962	722.200	2172	0.0280769
2963	722.444	2131	0.0275469
2964	722.688	2215	0.0286327
2965	722.932	2186	0.0282578
2966	723.176	2176	0.0281286
2967	723.420	2177	0.0281415
2968	723.664	2060	0.0266291
2969	723.907	2192	0.0283354
2970	724.151	2071	0.0267713
2971	724.395	2192	0.0283354
2972	724.639	2195	0.0283742
2973	724.883	2105	0.0272108
2974	725.127	2153	0.0278313
2975	725.371	2155	0.0278571
2976	725.614	2212	0.0285939
2977	725.858	2191	0.0283225
2978	726.102	2154	0.0278442
2979	726.346	2165	0.0279864
2980	726.590	2163	0.0279605
2981	726.834	2122	0.0274305
2982	727.078	2164	0.0279734
2983	727.322	2158	0.0278959
2984	727.565	2139	0.0276503
2985	727.809	2146	0.0277408
2986	728.053	2105	0.0272108
2987	728.297	2093	0.0270557
2988	728.541	2056	0.0265774
2989	728.785	2188	0.0282837
2990	729.029	2095	0.0270815
2991	729.272	2073	0.0267971
2992	729.516	2069	0.0267454
2993	729.760	2055	0.0265644
2994	730.004	2135	0.0275986
2995	730.248	2091	0.0270298
2996	730.492	2135	0.0275986
2997	730.736	2136	0.0276115
2998	730.979	2096	0.0270944
2999	731.223	2186	0.0282578
3000	731.467	2082	0.0269135
3001	731.711	2009	0.0259698
3002	731.955	2118	0.0273788
3003	732.199	2139	0.0276503
3004	732.443	2085	0.0269522
3005	732.687	2039	0.0263576
3006	732.930	2071	0.0267713
3007	733.174	2065	0.0266937
3008	733.418	2102	0.027172
3009	733.662	2052	0.0265257
3010	733.906	2122	0.0274305
3011	734.150	2142	0.0276891
3012	734.394	2059	0.0266161
3013	734.637	2057	0.0265903
3014	734.881	2123	0.0274435
3015	735.125	2137	0.0276244
3016	735.369	2071	0.0267713
3017	735.613	2101	0.0271591
3018	735.857	2113	0.0273142
3019	736.101	2082	0.0269135
3020	736.344	2115	0.02734
3021	736.588	2003	0.0258922
3022	736.832	2069	0.0267454
3023	737.076	2096	0.0270944
3024	737.320	2014	0.0260344
3025	737.564	2023	0.0261508
3026	737.808	2067	0.0267196
3027	738.052	2032	0.0262671
3028	738.295	1982	0.0256208
3029	738.539	2017	0.0260732
3030	738.783	2046	0.0264481
3031	739.027	2027	0.0262025
3032	739.271	2075	0.026823
3033	739.515	1997	0.0258147
3034	739.759	1924	0.024871
3035	740.002	2024	0.0261637
3036	740.246	1987	0.0256854
3037	740.490	2035	0.0263059
3038	740.734	1993	0.025763
3039	740.978	2007	0.025944
3040	741.222	2044	0.0264222
3041	741.466	2072	0.0267842
3042	741.710	1959	0.0253235
3043	741.953	2058	0.0266032
3044	742.197	1994	0.0257759
3045	742.441	2022	0.0261379
3046	742.685	1895	0.0244962
3047	742.929	2054	0.0265515
3048	743.173	2028	0.0262154
3049	743.417	2019	0.0260991
3050	743.660	1965	0.025401
3051	743.904	2016	0.0260603
3052	744.148	1989	0.0257113
3053	744.392	2007	0.025944
3054	744.636	1978	0.0255691
3055	744.880	1969	0.0254527
3056	745.124	2013	0.0260215
3057	745.367	1950	0.0252071
3058	745.611	1935	0.0250132
3059	745.855	1972	0.0254915
3060	746.099	1976	0.0255432
3061	746.343	1926	0.0248969
3062	746.587	1991	0.0257371
3063	746.831	1955	0.0252718
3064	747.075	1866	0.0241213
3065	747.318	1994	0.0257759
3066	747.562	1931	0.0249615
3067	747.806	1958	0.0253105
3068	748.050	1886	0.0243798
3069	748.294	2015	0.0260474
3070	748.538	1894	0.0244832
3071	748.782	1893	0.0244703
3072	749.025	1977	0.0255562
3073	749.269	1890	0.0244315
3074	749.513	1912	0.0247159
3075	749.757	1915	0.0247547
3076	750.001	1880	0.0243023
3077	750.245	1899	0.0245479
3078	750.489	1901	0.0245737
3079	750.732	2032	0.0262671
3080	750.976	1874	0.0242247
3081	751.220	1894	0.0244832
3082	751.464	1947	0.0251683
3083	751.708	1868	0.0241471
3084	751.952	1871	0.0241859
3085	752.196	1877	0.0242635
3086	752.440	1873	0.0242118
3087	752.683	1944	0.0251296
3088	752.927	1896	0.0245091
3089	753.171	1910	0.0246901
3090	753.415	1934	0.0250003
3091	753.659	1884	0.024354
3092	753.903	1883	0.024341
3093	754.147	1837	0.0237464
3094	754.390	1835	0.0237206
3095	754.634	1896	0.0245091
3096	754.878	1827	0.0236171
3097	755.122	1917	0.0247805
3098	755.366	1869	0.0241601
3099	755.610	1813	0.0234362
3100	755.854	1866	0.0241213
3101	756.098	1977	0.0255562
3102	756.341	1786	0.0230871
3103	756.585	1850	0.0239145
3104	756.829	1879	0.0242893
3105	757.073	1844	0.0238369
3106	757.317	1900	0.0245608
3107	757.561	1893	0.0244703
3108	757.805	1825	0.0235913
3109	758.048	1919	0.0248064
3110	758.292	1794	0.0231906
3111	758.536	1789	0.0231259
3112	758.780	1857	0.0240049
3113	759.024	1821	0.0235396
3114	759.268	1838	0.0237593
3115	759.512	1828	0.0236301
3116	759.755	1796	0.0232164
3117	759.999	1838	0.0237593
3118	760.243	1891	0.0244445
3119	760.487	1917	0.0247805
3120	760.731	1860	0.0240437
3121	760.975	1773	0.0229191
3122	761.219	1845	0.0238498
